sentence,mut_sentence,check,reason,tokens.num,mut.error
"In patients who had not received chemotherapy in the past , the average survival time was 10.3 months in both groups .","In patients who had not previously received chemotherapy, the average survival time was a mere 10.3 months in both groups.",Realistic,该句子在语法和语义上都是正确的。句子使用了合适的时态和词汇，表达了在未接受化疗的患者中，两组的平均生存时间仅为10.3个月。没有发现语法错误，也没有违反常识或逻辑矛盾。,22,0
"Another of these advantages to which it is alluded to with the fare-play is to avoid that the team of the lawbreaker players takes advantage unjustly of the opposite team , which did not happen either .","Another significant advantage that is alluded to with fair-play in mind is to ensure that the team of lawbreaker players does not unfairly take advantage over the opposing team, which fortunately did not occur.",Realistic,句子在语法和语义上都是正确的。使用了恰当的从句和词汇来表达关于公平竞争的概念，并没有违反常识或逻辑。,37,0
"The team used a battery of the newly developed `` gene probes , `` snippets of genetic material that can track a gene 's presence in a cell .","The team effectively used a battery of the newly developed `` gene probes, '' which are snippets of genetic material capable of tracking a gene's presence within a cell.",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的语法结构，并且表达了一个科学概念，即使用新开发的基因探针来追踪细胞内的基因存在。,29,0
"`` They were a self-perpetuating club that treated the tower as sort of a separate premises , `` the Vicar Hummerstone says .","They were an exclusive self-perpetuating club that treated the towering structure as sort of a completely separate premises, the Vicar Hummerstone remarks.",Realistic,这句话在语法和语义上都是正确的。它使用了复杂的定语结构来描述俱乐部和他们对高耸建筑物的态度。整个句子表达了牧师Hummerstone的观察，没有明显的语法错误，也没有违反常识或逻辑。,23,0
"In recent months , researchers have come to believe the two types of cancer genes work in concert : An oncogene may turn proliferating cells malignant only after the tumor-suppressor gene has been damaged .","In the past few months, researchers have increasingly come to believe that the two specific types of cancer genes work in concert: An oncogene may turn normally proliferating cells malignant only when the tumor-suppressor gene has become damaged.",Realistic,这句话在语法和语义上都是正确的。它表达了一个关于癌症基因研究的观点，说明了两种特定类型的癌症基因（致癌基因和肿瘤抑制基因）是如何共同作用的。句子结构清晰，没有语法错误，且内容符合科学研究的逻辑。,35,0
Technology securities have thereby lost some ground .,"Significantly, technology securities have thereby lost some ground.",Realistic,句子在语法和语义上没有明显错误。'Significantly'可以作为副词修饰整个句子，表明技术证券在某些方面已经失去了一些优势或地位，这在语境上是可以理解的。,8,0
They focused on chromosome 17 .,They specifically focused on chromosome 17.,Realistic,句子在语法和语义上都是正确的。'They specifically focused on chromosome 17'表明主语专注于染色体17，语法结构完整，意义清晰。,6,0
"Minute by minute , they sent out reports of gruesome testimony via Twitter .","Minute by excruciating minute, they sent out detailed reports of gruesome testimony via Twitter.",Realistic,这句话在语法和语义上都是正确的。句子使用了形象的语言描述了一种行为，即通过Twitter逐分钟发送详尽的、描述恐怖证词的报告。没有发现语法错误，也没有违反常识或逻辑。,14,0
-- Students should move up the educational ladder as their academic potential allows .,Students gradually should move up the educational ladder as their academic potential permits or allows.,Grammatical error,句中的副词位置不正确，应该将'gradually'放在助动词'should'之后，而不是放在主语之后。正确的句子应该是'Students should gradually move up the educational ladder as their academic potential permits or allows.',14,1
No student should be permitted to be graduated from elementary school without having mastered the 3 R 's at the level that prevailed 20 years ago .,"Certainly, no student should ever be permitted to graduate from elementary school without having fully mastered the 3 R 's at the exact level that prevailed 20 years prior.",Realistic,这句话在语法上是正确的，使用了虚拟语气和完成时态，表达了对于学生掌握基础技能的观点。从语义上看，它表达了一个主张，即学生应该在掌握20年前水平的阅读、写作和算术（3 R 's）之后才能从小学毕业，这是一个可以讨论的教育观点，并没有违反常识或逻辑。,27,0
"Some of the homeless , obviously , had pre-existing mental illness or addiction .","Some of the homeless, quite obviously, had pre-existing mental illness or addiction.",Realistic,这句话在语法和语义上都是正确的。它表达了一个观察，即一些无家可归的人显然有先前存在的心理健康问题或药物依赖。这个句子没有语法错误，也没有违反常识或逻辑。,14,0
And it 's nothing that runs afoul of ethics rules .,And it's nothing that blatantly runs afoul of established ethics rules.,Realistic,句子在语法和语义上都是正确的。'And it's nothing that blatantly runs afoul of established ethics rules.'这句话的结构完整，使用了正确的时态和语法结构。'run afoul of'是一个固定搭配，意思是违背或违反，这里用于描述某事物没有明显违反既定的道德规范，语义上也是通顺的。,11,0
A comprehensive development policy for governors over 30 would seem to be a more pressing need .,An urgently needed comprehensive development policy for governors over 30 would seem to be a more pressing requirement.,Realistic,该句子在语法和语义上都是正确的。句子表达了一个观点，即对于30岁以上的州长来说，一个全面的发展政策是迫切需要的。此句子没有明显的语法错误，也没有违反常识或逻辑。,17,0
"Artur Runge-Metzger , who heads international climate negotiations on behalf of the European Commission , said the push by small island nations has `` put political pressure on the entire political process , '' in part because they are now unified and demanding action from emerging economies such as China and India .","Artur Runge-Metzger, who leads the international climate negotiations on behalf of the European Commission, has stated that the determined push by small island nations has significantly `` put political pressure on the entire negotiation process, '' partly due to their newfound unity in demanding concrete action from major emerging economies like China and India.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的定语从句和引语，表达了小岛屿国家通过团结一致向主要新兴经济体施压，从而对气候谈判进程产生了影响。句子没有出现语法错误，也没有违反常识或逻辑。,53,0
"Additionally , their huge success from the sidelines , with 16 three pointers scored , had a lot to do with the final triumph .","Additionally, their immense success from the distant sidelines, with an impressive 16 three pointers scored, significantly contributed to the ultimate triumph.",Realistic,该句子在语法和语义上都是正确的。句子描述了一个人或团队从远处投中了16个三分球，这对于最终的胜利有着重要的贡献，这在篮球比赛中是符合常识的。句子使用了恰当的词汇和语法结构，表达了清晰的意思。,25,0
In a porous wicker basket .,In a beautifully crafted porous wicker basket.,Grammatical error,这个句子是一个短语，不是一个完整的句子，因为它缺少主语和谓语。它看起来像是描述的一部分，而不是一个表达完整思想的句子。,6,1
"If he is competent and conscientious , he serves us well .","If he is highly competent and deeply conscientious, he serves us exceptionally well.",Realistic,句子语法正确，主语和谓语动词匹配，且语义上表达了一个人因为能力和责任心强所以能非常好地为我们服务的逻辑关系，不违背常识。,12,0
"For more information , see the Summary of Product Characteristics ( also part of the EPAR ) .","For further information, please refer to the Summary of Product Characteristics (which is also an integral part of the EPAR).",Realistic,该句子在语法和语义上都是正确的。句子使用了正确的介词短语 'For further information' 来引出参考信息，并且使用了括号来提供额外的说明，这在英语中是常见的做法。'Summary of Product Characteristics' 是一个专业术语，通常用于药品说明书中，而 'EPAR'（欧洲药品评估报告）也是相关领域的标准缩写，因此句子没有逻辑或常识错误。,18,0
"Most balloonists seldom go higher than 2,000 feet and most average a leisurely 5-10 miles an hour .","Most balloonists rarely go higher than 2,000 feet and most typically average a leisurely 5-10 miles an hour.",Realistic,该句子在语法和语义上都是正确的。它说明了热气球飞行员的通常飞行高度和速度，这符合一般的热气球飞行常识。,18,0
"I could n't decide if I should come home to Marin , because my house is on stilts .","I could n't decide whether I should come all the way home to Marin, since my house is uniquely on stilts.",Realistic,这句话在语法和语义上都是正确的。句子表达了说话者由于他的房子独特地建在柱子上，而犹豫是否应该一路回家到Marin的困惑。这里没有明显的语法错误，也没有违反常识或逻辑。,19,0
Haney 's eyebrows flew up .,Haney's eyebrows flew up in surprise.,Realistic,句子在语法和语义上都是正确的。'Haney's eyebrows flew up in surprise'使用了拟人化的表达方式，形象地描述了Haney惊讶时眉毛的动作，这在英语中是常见的表达。,6,0
Kitchen full of broken crystal .,The kitchen was completely full of broken crystal.,Realistic,句子在语法和语义上没有问题。'The kitchen was completely full of broken crystal.'这句话表明厨房里到处都是打碎的水晶，这种情况在语义上是可行的，可能在某些情况下（如水晶制品仓库发生事故）是真实的。,6,0
Nausea seems a commonplace symptom .,Nausea seems to be a rather commonplace symptom.,Realistic,句子在语法和语义上都是正确的。'Nausea seems to be a rather commonplace symptom.'这句话的语法结构正确，主语是'Nausea'，谓语是'seems to be'，并且形容词短语'a rather commonplace symptom'作为表语，意思是指恶心是一个相当常见的症状，这在语义上也是合理的。,6,0
"Nevertheless , the sheer proximity of Scalia and Thomas to two of the law firms in the case , as well as to a company with a massive financial interest , was enough to alarm ethics-in-government activists .","Nevertheless, the very close proximity of Scalia and Thomas to two of the law firms involved in the case, not to mention to a company with a substantial financial interest, was sufficiently alarming to ethics-in-government activists.",Realistic,该句子在语法和语义上均正确。句子使用了复杂的结构来表达两个美国最高法院法官与涉及案件的两家律师事务所以及一个具有重大财务利益的公司之间的紧密联系，这在语法上是正确的，并且从语义上表达了政府伦理活动家对此感到的担忧。,38,0
"The second quarter was more of the same , but the Alavan team opted for the inside game of Barac and the work of Eliyahu , who was greeted with whistles and applause at his return home , to continue increasing their lead by half-time ( 34-43 ) .","The second quarter was much more of the same, yet the Alavan team strategically opted for the inside game of Barac and the relentless work of Eliyahu, who was met with a chorus of whistles and thunderous applause upon his eagerly awaited return home, successfully increasing their commanding lead by half-time (34-43).",Realistic,该句子在语法和语义上都是正确的。它描述了比赛的情景，提到了队伍的策略、球员的表现以及观众的反应，这些内容在上下文中没有发现任何明显的语法错误或逻辑矛盾。,49,0
"They are not accepted everywhere , however .","They are not accepted by everyone, however, everywhere.",Grammatical error,"句中的“however”通常用于连接两个独立的句子，表示转折，但在这里它紧跟在第一个句子之后，这使得句子结构显得不完整。此外，“everywhere”在句子中的位置也显得不恰当，因为它应该指明范围，通常放在句子的前面或后面，而不是紧跟在“however”之后。正确的表达应该是将“however”放在两个完整的句子之间，例如：'They are not accepted by everyone; however, they are present everywhere.'",8,1
"Of course On Thursday , Haney mailed the monthly check for separate maintenance to his wife Lolly , and wished the stranger could do something about her","Of course, on that particular Thursday, Haney promptly mailed the monthly check for separate maintenance to his wife, Lolly, and fervently wished that the stranger could somehow do something about her",Realistic,这句话在语法和语义上都是正确的。它表达了一个特定人物在一个特定时间邮寄了支票，并带有一个愿望，尽管愿望的部分有些含糊，但它没有明显的语法错误，也没有违反常识。,27,0
"The reason is simple : Education takes place in the classroom , where the influence of money is minimal .","The reason is quite simple: Education predominantly takes place in the traditional classroom, where the influence of money is relatively minimal.",Realistic,这句话在语法和语义上都是正确的。句子表达的意思是教育主要发生在传统课堂，而在这样的环境中金钱的影响相对较小，这是一个合理的观点，并不违反常识或逻辑。,20,0
Amazing what it does to one 's heart rate and one 's short-term memory .,Amazing how it affects one's heart rate and one's short-term memory.,Realistic,该句子在语法和语义上都是正确的。它使用了感叹句的形式，表达了对某事物影响心率及短期记忆的惊讶。句子结构完整，没有明显的语法错误，也没有违反常识或逻辑。,15,0
Visits and interviews with key personnel were also undertaken .,Regular visits and detailed interviews with key personnel were also systematically undertaken.,Realistic,该句子在语法和语义上都是正确的。'Regular visits and detailed interviews with key personnel' 是主语，而 'were also systematically undertaken' 是被动语态的谓语，结构上符合英语语法规则，意思上也表达了对关键人员定期访问和详细采访的活动是有系统地进行的意思，没有逻辑上的矛盾或违背常识。,10,0
"The stranger really had nothing to do with it , of course","The complete stranger really had absolutely nothing to do with it, of course",Realistic,句子在语法和语义上都是正确的。该句表达了一个陌生人跟某件事情无关的意思，符合常识和逻辑。,12,0
"Of all scenes that evoke rural England , this is one of the loveliest : An ancient stone church stands amid the fields , the sound of bells cascading from its tower , calling the faithful to evensong .","Of all the scenes that evoke a serene rural England, this is undoubtedly one of the loveliest: An ancient, weathered stone church proudly stands amidst the lush fields, the melodious sound of bells cascading down from its towering spire, beckoning the faithful to the soothing evensong.",Realistic,这句话在语法和语义上都是正确的。它描绘了一幅宁静的英国乡村景象，使用了形象生动的语言，没有明显的语法错误，也没有逻辑上的矛盾。,39,0
But there was no trouble .,But there was no significant trouble.,Realistic,句子在语法和语义上没有明显错误，表达了没有发生重大问题的意思。,6,0
Which makes the chase car necessary .,Which ultimately makes the chase car necessary.,Realistic,句子在语法和语义上都是正确的。'Which' 引导的非限制性定语从句，指代前面提到的内容，使句子在上下文中合理。,7,0
I agreed .,I readily agreed.,Realistic,句子结构完整，语法正确，语义清晰。'Readily'作为副词修饰动词'agreed'，表示说话者很乐意地同意了。,3,0
"When he paused to moisten his throat , the stranger broke in .","When he briefly paused to moisten his dry throat, the stranger suddenly broke in.",Realistic,句子在语法和语义上都是正确的。主语和谓语搭配合理，时态一致，描述的场景也符合常理。,13,0
"ASLACTON , England --","Locally, in Aslacton, England --",Realistic,句子是一个地点状语，语法上没有错误，也没有违反常识或逻辑。,4,0
How has Cerenia been studied ?,How extensively has Cerenia been studied?,Realistic,句子在语法和语义上都是正确的。'How extensively has Cerenia been studied?' 是一个合乎语法的疑问句，询问关于Cerenia的研究程度。,6,0
"To the extent that the primary duty of personal staff involves local benefit-seeking , this indicates that political philosophy leads congressional Republicans to pay less attention to narrow constituent concerns .","To a significant extent, when the primary duty of personal staff significantly involves local benefit-seeking, this clearly indicates that their political philosophy tends to lead congressional Republicans to pay comparatively less attention to narrow constituent concerns.",Realistic,该句子在语法和语义上都是正确的。句子结构清晰，使用了恰当的从句和修饰语，表达了个人工作人员在寻求地方利益时可能导致国会共和党对狭隘选区关注的减少，这符合政治哲学的逻辑推理。,31,0
"But there is not one shred of evidence that , other things being equal , salary differentials result in educational differentials .","But there is not even a single shred of evidence to suggest that, all other things being equal, significant salary differentials actually result in educational differentials.",Realistic,该句子在语法和语义上都是正确的。句子使用了复杂的结构，表达了在所有其他条件相同的情况下，没有证据表明显著的工资差异会导致教育差异的观点。句子使用了正确的语法结构，表达了合理的逻辑关系。,22,0
"For these purposes , Cerenia can be given for up to five days","For these specific purposes, Cerenia can be administered for as many as five consecutive days",Realistic,这句话在语法和语义上都是正确的。'For these specific purposes'指出了特定的目的，而'Cerenia'（一种药物）可以被用来连续五天进行给药，这在医疗情境中是可能的。,13,0
"It 's a flimsy structure , built up on supports , and it was really rocking around .","It's a rather flimsy structure, built upon rickety supports, and it was actually rocking around quite vigorously.",Realistic,句子在语法和语义上都是正确的。使用了恰当的形容词描述结构物的特征，并且句子表达了一个合理的情景。,18,0
"On Costa Rican side , and close to Michael Umana , are the left-lateral Junior Diaz , with 48 matches and the striker Bryan Ruiz , with 45 .","On the Costa Rican side, closely matching Michael Umana in games played, are the left-lateral Junior Diaz, who has featured in 48 matches, and the striker Bryan Ruiz, with a total of 45.",Realistic,该句子在语法和语义上都是正确的。它正确地描述了几位球员的比赛参与情况，使用了恰当的比较结构和并列句式，没有发现语法错误或逻辑矛盾。,29,0
"Another sponsor was pharmaceutical giant Pfizer Inc , which has an enormous financial stake in the outcome of the litigation .","Another major sponsor was the pharmaceutical giant Pfizer Inc, which possesses an enormous financial stake in the eventual outcome of the ongoing litigation.",Realistic,该句子在语法和语义上均正确。句子使用了正确的时态和语法结构，表达了赞助商辉瑞公司在正在进行诉讼的最终结果中拥有巨大的财务利益。,21,0
"The art of change-ringing is peculiar to the English , and , like most English peculiarities , unintelligible to the rest of the world .","The unique art of change-ringing is peculiarly specific to the English, and, much like the majority of English peculiarities, remains largely unintelligible to the rest of the world.",Realistic,该句子在语法和语义上都是正确的。句子使用了恰当的形容词和比较结构，表达了变音艺术是英国特有的，并且这一特性和许多英国的其他特性一样，对世界其他地方的人来说难以理解。,25,0
"But in Baltimore , Dr. Vogelstein , a young molecular biologist at Johns Hopkins Medical School , believed Dr. Knudson was right , and set out to repeat the Cavenee experiment in cells from other cancers .","But in Baltimore, Dr. Vogelstein, a relatively young molecular biologist at Johns Hopkins Medical School, firmly believed that Dr. Knudson was correct, and consequently set out to meticulously repeat the Cavenee experiment in cells derived from various other cancers.",Realistic,该句子在语法和语义上都是正确的。它使用了合适的时态和语法结构，表达了一个人对另一个人观点的信任，并描述了基于这种信任采取的行动。句子中的信息没有逻辑上的矛盾，也没有违反常识。,37,0
