mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Pronoun mutation,,"SHIBUMI is a term that refers to elegance in simplicity. It represents an aesthetic ideal in Japanese culture, but that ideal can vary between individuals. They may perceive SHIBUMI in different ways, each unique to themselves.",MUTATED,0
Pronoun mutation,,"Power is back on, and UCSF -LCB- medical center -RCB- seems to have quieted down for the night -LRB- they were doing triage out in the parking lot from the sound and lights of them -RRB-.",MUTATED,6
Pronoun mutation,,A friend of mine was in an underground computer center in downtown SF when it hit the quake.,MUTATED,6
Pronoun mutation,,He said that one of those computers took a three-foot trip sliding across the floor.,MUTATED,6
Pronoun mutation,,Today should be interesting as people realize how hard life is going to be here for a while for them.,MUTATED,7
,,,DUMP,
Pronoun mutation,,I am KIM.,MUTATED,0
Pronoun mutation,,"I got home, let the dogs into the house and noticed some sounds above their heads, as if they were walking on the roof, or upstairs.",MUTATED,9
Pronoun mutation,,Then I noticed the car was bouncing up and down as if someone were jumping on them.,MUTATED,5
Pronoun mutation,,I realized what was happening and screamed into the house for them.,MUTATED,4
Pronoun mutation,,"Cupboard doors were flying, the trash can in the kitchen walked a few feet, the dogs came running, and I scooted myself into the dog run while they stood in the doorway, watching the outside trash cans dance across the concrete.",MUTATED,14
Pronoun mutation,,"When I realized it was over, Merrill went and stood out in front of the house, waiting and praying for me to come home, shivering as if it were 20 below zero until I got there.",MUTATED,10
Pronoun mutation,,Never in your life have you been so frightened.,MUTATED,2
Pronoun mutation,,"When the pictures of 880 and the Bay Bridge were seen by me, I began to cry.",MUTATED,3
,,,DUMP,
,,,DUMP,
Pronoun mutation,,"The Sunset District was more or less like them all evening, lots of people & dogs walking around, drinking beer.",MUTATED,6
,,,DUMP,
,,,DUMP,
Pronoun mutation,,"I was just sitting down to meet with some new therapy clients, a couple, and the building they were in started shaking like crazy.",MUTATED,8
Pronoun mutation,,"It's a flimsy structure, built up on supports, and they were really rocking around.",MUTATED,5
Pronoun mutation,,"The three of them stopped breathing for a moment, and then when they kept on coming we lunged for the doorway.",MUTATED,7
Pronoun mutation,,"Needless to say, they were interesting first sessions!",MUTATED,4
,,,DUMP,
,,,DUMP,
Pronoun mutation,,It escaped embarrassingly unscathed.,MUTATED,2
Pronoun mutation,,"The family was the scariest trouble that couldn't get through a phone line, and they spent a truly horrible hour not knowing.",MUTATED,7
,,,DUMP,
,,,DUMP,
Pronoun mutation,,I and Judy were in your back yard when the lawn started rolling like ocean waves.,MUTATED,4
Pronoun mutation,,"We ran into the house to get Mame, but the next tremor threw her in the air and bounced her as she tried to get to her feet.",MUTATED,10
Pronoun mutation,,"We are all fine here, although she was extremely freaked.",MUTATED,2
Pronoun mutation,,The kitchen is full of broken pieces of it.,MUTATED,2
Pronoun mutation,,There are books and tapes all over your room.,MUTATED,3
Pronoun mutation,,"Not one thing in the house is where they are supposed to be, but the structure is fine.",MUTATED,4
Pronoun mutation,,"While Mame was standing on the lawn with me, waiting for another tremor, she noticed that all the earthworms were emerging from the ground and slithering across the lawn!",MUTATED,9
,,,DUMP,
,,,DUMP,
Pronoun mutation,,It's amazing how one second can so completely change my life.,MUTATED,4
,,,DUMP,
Pronoun mutation,,FIGS:,MUTATED,0
Pronoun mutation,,"I guess you're all living very tentatively there, waiting for the expected but dreaded aftershock.",MUTATED,3
Pronoun mutation,,It's hard for that to accept it's over and only took 15 seconds.,MUTATED,4
Pronoun mutation,,I wonder when you'll be able to relax.,MUTATED,3
,,,DUMP,
Pronoun mutation,,PANDA: It is loved by many; They are a symbol of conservation.,MUTATED,0
Pronoun mutation,,Total alert is needed by flesh for flight or fight.,MUTATED,3
Pronoun mutation,,A commonplace symptom seems to be nausea.,MUTATED,3
Pronoun mutation,,It is very quiet in Berkeley right now.,MUTATED,1
Pronoun mutation,,Shattuck was walked along by me between Delaware and Cedar at a few minutes before eight this morning.,MUTATED,4
,,,DUMP,
Pronoun mutation,,You agreed.,MUTATED,1
Pronoun mutation,,They are.,MUTATED,0
,,,DUMP,
Pronoun mutation,,Your Oct. 6 editorial `` The Ill Homeless `` referred to research by us and six of your colleagues that was reported in the Sept. 8 issue of the Journal of the American Medical Association.,MUTATED,3
Pronoun mutation,,Your comments implied that the `` principal cause `` of homelessness they had discovered is to be found in the large numbers of mentally ill and substance-abusing people in their homeless population.,MUTATED,5
Pronoun mutation,,There has been no such statement made by us.,MUTATED,2
Pronoun mutation,,It is clear that most homeless people are not necessarily most mentally ill people or most alcoholics.,MUTATED,0
Pronoun mutation,,The causes of homelessness are poorly understood and complex in each of their cases.,MUTATED,0
Pronoun mutation,,In quoting from their research you emphasized the high prevalance of mental illness and alcoholism among them.,MUTATED,2
Pronoun mutation,,We did not note that the homeless people you examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,MUTATED,5
Pronoun mutation,,"We suffered from malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape.",MUTATED,1
Pronoun mutation,,"Homeless people not only lack safety, privacy, and shelter, but they also lack the elementary necessities of nutrition, cleanliness, and basic health care that we often take for granted.",MUTATED,3
Pronoun mutation,,"In a recent report, the Institute of Medicine pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of them, and a third category is composed of disorders whose treatment is difficult or impossible if they lack adequate shelter.",MUTATED,7
Pronoun mutation,,"Health and homelessness interact in complex ways, defying our attempts to make sweeping generalizations about `` cause `` or `` effect.``",MUTATED,2
Pronoun mutation,,"If they look to the future, preventing homelessness is an important objective.",MUTATED,1
Pronoun mutation,,"This will require them to develop a much more sophisticated understanding of the dynamics of homelessness than they currently possess, an understanding that can be developed only through careful study and research.",MUTATED,4
Pronoun mutation,,The Department of Psychiatry at Johns Hopkins University School of Medicine in Baltimore is chaired by William R. Breakey M.D. and Pamela J. Fischer M.D.,MUTATED,0
Pronoun mutation,,"Tulane Prof. James Wright says a complex array of problems, with the common thread of poverty, is due to homelessness.",MUTATED,1
Pronoun mutation,,"Nearly 40 % of women and children are made up of the homeless population, and only 25 % of them exhibit some combination of drug, alcohol, and mental problems, as the study shows.",MUTATED,4
Pronoun mutation,,"According to Dr. Wright, homelessness is `` simultaneously a housing issue, an employment issue, a demographic issue, an issue of social disaffiliation, a mental health issue, a family violence issue, an issue created by the cutbacks in social welfare spending, an issue resulting from the decay of the traditional nuclear family, and an issue intimately connected to the recent increase in the number of individuals living below the poverty level.``",MUTATED,4
Pronoun mutation,,"Leighton E. Cluff, M.D., President of the Robert Wood Johnson Foundation, Princeton, N.J.",MUTATED,0
Pronoun mutation,,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York: `` If we're homeless, we don't sleep for fear of being robbed or murdered.",MUTATED,5
Pronoun mutation,,"After your first three weeks of sleep deprivation, you're scarcely in touch with reality any more; without psychiatric treatment, I may well be unable to fend for myself ever again.",MUTATED,1
Pronoun mutation,,"Some of them, obviously, had pre-existing mental illness or addiction.",MUTATED,2
Pronoun mutation,,"But many others have fallen through cracks in the economy into the grim, brutal world of their city streets.",MUTATED,1
Pronoun mutation,,"Once there, what ways of escape are open to us other than drink, drugs or insanity?",MUTATED,0
Pronoun mutation,,"Brooklyn, N.Y. is the location of Maxwell R.D. Vos.",MUTATED,0
Pronoun mutation,,"You dismiss the view that the reduction of federal housing-assistance programs by 77% might have played a significant role in the increased number of men and women sleeping on their city streets during the Reagan-Bush years as ""sentimental"".",MUTATED,7
Pronoun mutation,,"There is no sign that I bothered to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.",MUTATED,2
Pronoun mutation,,"When a convenient assertion could be made, your research stopped.",MUTATED,4
Pronoun mutation,,"Cambridge, Mass is the home of Robert S. Jenkins.",MUTATED,0
Pronoun mutation,,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, we chose to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that we got our major support from self-serving groups that 'know a good thing when we see it,' and that the crusade was based on greed or the profit motive.",MUTATED,11
Pronoun mutation,,"But isn't the desire for profit the driving force behind you who subscribe to, and advertise in, their paper?",MUTATED,2
Pronoun mutation,,Why did n't I mention the YMCA or the YWCA or Catholic Charities USA or a hundred other nonprofit organizations that they participated in the march?,MUTATED,3
Pronoun mutation,,"As for the findings on the 203 Baltimore homeless who underwent psychiatric examinations, I suggest I conduct my own survey.",MUTATED,6
Pronoun mutation,,"Choose 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be deprived for one month of our homes, families, and income.",MUTATED,4
Pronoun mutation,,"I would predict that within a short time most of us would find Thunderbird a satisfactory substitute for Chivas Regal and that our `` normal `` phobias, anxieties, depressions, and substance abuse would increase dramatically.",MUTATED,3
Pronoun mutation,,"Cullowhee, N.C. was the location of Ruth K. Nelson.",MUTATED,0
Pronoun mutation,,"A highly detailed account of the Wedtech scandal, beginning on a reassuring note, is `` Feeding Frenzy `` (Henry Holt, 326 pages, $19.95).",MUTATED,2
Pronoun mutation,,"Right up front in the preface, co-author William Sternberg gives an example of his integrity to us.",MUTATED,2
,,,DUMP,
Pronoun mutation,,"Any question as to why an author would believe this plaintive, high-minded note of assurance is necessary is answered by them reading this book about sticky fingers and sweaty scammers.",MUTATED,6
Pronoun mutation,,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., lead them along the path Wedtech traveled, from its inception as a small manufacturing company to the status of full-fledged defense contractor, entrusted with the task of producing vital equipment for the Army and Navy.",MUTATED,7
Pronoun mutation,,"The book revolves around John Mariotta, the founder of the company, and Fred Neuberger, who soon became its partner after Wedtech's creation.",MUTATED,3
Pronoun mutation,,"Although it started in 1965, Wedtech didn't really get rolling until 1975, when the federal government's Section 8 A minority business program was discovered by Mr. Neuberger.",MUTATED,5
Pronoun mutation,,"This is a Johnson-era, Great Society creation that mandates certain government contracts be awarded noncompetitively to businesses that are minority-owned.",MUTATED,4
Pronoun mutation,,"Mr. Neuberger realized that, although of Italian ancestry, Mr. Mariotta still could qualify as a minority person since he was born in Puerto Rico, and he could refer to them.",MUTATED,2
Pronoun mutation,,The two partners merely had to falsify their true ownership of the corporation.,MUTATED,4
Pronoun mutation,,"Instead of 50/50 it became, on paper only, two-thirds Mariotta, one-third Neuberger, and we were in the program and off to the races.",MUTATED,1
Pronoun mutation,,"Besides being a `` minority-owned company, `` Wedtech was located in the South Bronx, a blighted area that was made famous by Jimmy Carter in his 1976 presidential campaign.",MUTATED,3
Pronoun mutation,,"The Carter campaign rhetoric about rebuilding the South Bronx plugged the company right into itself, and the minority -- South Bronx angle kept using the company through the Reagan '80s.",MUTATED,4
Pronoun mutation,,"Starting with Congressman Mario Biaggi now serving a jail sentence, they began a career of bribing federal, state and local public officials and those close to them, right up to and including E. Robert Wallach, close friend and adviser to former Attorney General Ed Meese.",MUTATED,8
Pronoun mutation,,Wedtech did not just use old-fashioned methods; they resorted to bribery.,MUTATED,1
Pronoun mutation,,"They made ample use of the modern techniques of influence peddling, retaining politically connected 'respectable' law firms, investment bankers, and political consultants, including Lyn Nofzinger, a confidant of Reagan.",MUTATED,4
Pronoun mutation,,"When necessary, they sought and received assistance from it.",MUTATED,3
Pronoun mutation,,Sometimes the bribers became partners in the company.,MUTATED,2
Pronoun mutation,,The merit system was used by Wedtech management.,MUTATED,3
Pronoun mutation,,"If I were especially helpful in a corrupt scheme, I received not just cash in a bag, but equity.",MUTATED,2
Pronoun mutation,,"If you were not an effective crook, you found yourself out in the cold, a fate that eventually befell Mr. Mariotta, the firm's semiliterate 'minority' person, as it did they.",MUTATED,4
Pronoun mutation,,"But despite the sensational nature of the revelations and the breezy, easy-to-read tabloid writing style, `` Feeding Frenzy `` often fails to grip them as compelling reading.",MUTATED,0
Pronoun mutation,,None of them showed much ingenuity: The auditors found crookery the first day on the job.,MUTATED,3
Pronoun mutation,,Wedtech's scammers simply bribed us to shut up.,MUTATED,1
Pronoun mutation,,"The scammers themselves were garden-variety low lifes, conspicuous consumers who wanted big houses, Mercedes cars, beautiful women, expensive clothes for themselves.",MUTATED,2
Pronoun mutation,,"Among the lot of us, not one is wrestling with good and evil, or especially intelligent or even temporarily sane.",MUTATED,1
Pronoun mutation,,"The one character at least somewhat interesting was Irving Louis Lobsenz, a pediatrician who changed its name to Rusty Kent London and became a master gambler and author of a book on blackjack.",MUTATED,4
Pronoun mutation,,"The story gets him toward the end, just in time for him to get arrested.",MUTATED,2
Pronoun mutation,,"Absorbed in doling out `` Feeding Frenzy 's `` tidbits, the authors gloss over what took place under the auspices of the Section 8 A federal program, namely the Wedtech scandal.",MUTATED,4
Pronoun mutation,,At least we come around to saying that the courts might want to end `` rigid affirmative action programs. ``,MUTATED,5
Pronoun mutation,,Programs like Section 8 A are a little like leaving it in the street and then expressing surprise when they walk by to scoop gold up.,MUTATED,6
Pronoun mutation,,"The same characteristics as Wedtech have numerous other scandals, among them the ones at HUD.",MUTATED,3
Pronoun mutation,,Government programs that seem tailor-made for them are taking place.,MUTATED,2
Pronoun mutation,,Why are programs like those not eliminated?,MUTATED,2
Pronoun mutation,,A few clues are provided by `` Feeding Frenzy ``.,MUTATED,2
Pronoun mutation,,"In and around all levels of government in the U.S., there are groups of people who can best be described as belonging to they who form a political insider commercial party.",MUTATED,3
Pronoun mutation,,"You know that whenever government is redistributing wealth, regulating commerce or maintaining a large defense establishment, there is big money to be made in influencing, brokering or selling the processes and decisions of it.",MUTATED,12
Pronoun mutation,,"We are their version of the West's elite, and we have absolutely no wish to see anything change.",MUTATED,2
Pronoun mutation,,How many government programs and policies exist because they line our pockets instead of those of political insiders?,MUTATED,3
Pronoun mutation,,The real issue raised by the Wedtech scandal is that.,MUTATED,2
Pronoun mutation,,The New York State Urban Development Corp. had Mr. Stern as its chairman and chief executive officer from 1983-85.,MUTATED,0
Pronoun mutation,,I had to reach back to French 101 when I leaned over the monsieur's shoulder avec clipboard during the coffee phase of dinner and he asked if he wanted to ride in a montgolfiere with me.,MUTATED,5
Pronoun mutation,,"I was a last-minute read interloping attendee at a French journalism convention, and so far they had been taken up entirely by eating, drinking, smoking, sleeping, and drinking.",MUTATED,0
Pronoun mutation,,The man with the clipboard represented a halfhearted attempt to introduce a bit of les sportif into their itinerary.,MUTATED,5
Pronoun mutation,,"But as the French embody a Zen-like state of blase when it comes to athletics, try finding a Nautilus machine in Paris, my fellow conventioners were having none of them.",MUTATED,5
Pronoun mutation,,"The diners at your table simply lit more Gauloises and scoffed at the suggestion of interrupting a perfectly good Saturday morning to go golfing or even montgolfing ballooning to me; the brothers Montgolfier, French of course, were the world's first hot-air balloonists.",MUTATED,5
Pronoun mutation,,"Back in the U.S.A., this kind of chi-chi airborne activity receives heartwarmingly covetous responses from them.",MUTATED,1
Pronoun mutation,,I went ballooning?,MUTATED,1
,,,DUMP,
Pronoun mutation,,It seems Malcolm Forbes followed the Americans' hot-air lead and they have taken to ballooning in a heady way.,MUTATED,3
Pronoun mutation,,"During the past 25 years, the number of balloonists these who have passed a Federal Aviation Authority lighter-than-air test have swelled from a couple hundred to several thousand, with some estimates running as high as 10,000.",MUTATED,6
Pronoun mutation,,"Some 30 balloon shows are held annually in the U.S., including the world's largest convocation of ersatz Phineas Fogg -- the nine-day Albuquerque International Balloon Fiesta that they attend, attracting some 800,000 enthusiasts and more than 500 balloons, some of which are fetchingly shaped to resemble Carmen Miranda, Garfield, or a 12-story-high condom.",MUTATED,5
Pronoun mutation,,"This year, official entry status was denied to the condom balloon.",MUTATED,3
Pronoun mutation,,"But in Epinal, a gray 16th-century river town adjacent to France's Vosges mountain region, none of those Yankee-come-lately enthusiasms for things on the ground was evident.",MUTATED,0
Pronoun mutation,,"Ballooning at the de rigueur hour of 6 a.m. held all the attraction for most people, but it did not hold the same attraction for me as sunrise root-canal work.",MUTATED,2
Pronoun mutation,,"Feeling the naggings of a culture imperative, you promptly signed up.",MUTATED,1
Pronoun mutation,,"The first thing anybody will tell you about ballooning is that they require zip in the way of athletic prowess, or even a measure of derring-do.",MUTATED,4
Pronoun mutation,,So long as I don't look down.,MUTATED,1
Pronoun mutation,,"They will also tell me that even if I hate heights, I can still balloon.",MUTATED,3
Pronoun mutation,,I still say do n't look at them.,MUTATED,2
Pronoun mutation,,At least not when I am ascending.,MUTATED,1
Pronoun mutation,,What they wo n't tell us is not to go aloft in anything we do n't want to get wet.,MUTATED,4
Pronoun mutation,,I'm not referring to the traditional drenching of them in champagne during the back-on-terra-firma toast.,MUTATED,1
Pronoun mutation,,I'm talking about landing it in a canal.,MUTATED,1
Pronoun mutation,,In that porous wicker basket.,MUTATED,0
Pronoun mutation,,With a pilot to whom no English is spoken.,MUTATED,1
Pronoun mutation,,"To wit, the virgins are referred to as my maiden voyage and novitiates began at dawn on a dew-sodden fairway and ended at noon in a soggy field.",MUTATED,3
Pronoun mutation,,"Balloon flights almost always occur at dawn or dusk, when they are lightest.",MUTATED,2
Pronoun mutation,,In between came lots of coffee drinking while watching them inflate and lots of standing around deciding who they would hold in what balloon and in what order the baskets would hold no more than four passengers.,MUTATED,9
Pronoun mutation,,"When it wasn't your turn in the balloon you followed our progress from the chase car, listening to the driver holler into a walkie-talkie.",MUTATED,4
Pronoun mutation,,After long stretches of that attendant ground activity came 20 or so lovely minutes of drifting above the Vosges watching the silver mists rise off the river and the French cows amble about their fields.,MUTATED,7
Pronoun mutation,,"It's hard not to feel that God's in his heaven with this kind of bird's-eye view of the world, even if your pilote in silly plaid beret kept pointing out how 'belle' they all were.",MUTATED,2
Pronoun mutation,,Eventually little French farmers and their little French farmwives came out of their stone houses and put their hands above their tiny eyes and squinted at them.,MUTATED,4
Pronoun mutation,,It is no wonder.,MUTATED,0
Pronoun mutation,,They were coming down straight into our canal.,MUTATED,1
Pronoun mutation,,"See, the other rule of thumb about ballooning is that it won't steer.",MUTATED,2
Pronoun mutation,,"And neither can you, pilot.",MUTATED,0
Pronoun mutation,,"You can go only up or down by heating the balloon's air with a propane burner, which does make the top of my head feel hot and ride the air currents.",MUTATED,9
Pronoun mutation,,The chase car makes which necessary.,MUTATED,2
Pronoun mutation,,"Most balloonists seldom go higher than 2,000 feet, and they average a leisurely 5-10 miles an hour.",MUTATED,3
Pronoun mutation,,When the balloons are cruising along at a steady altitude there is little sense of motion.,MUTATED,2
Pronoun mutation,,"Only when one is ascending -- or in your case descending a tad trop rapidement -- do you feel, well, airborne in a picnic basket.",MUTATED,2
,,,DUMP,
Pronoun mutation,,"Attention, yelled the pilot as their basket plunged into the canal.",MUTATED,4
Pronoun mutation,,"You got attention, I yelled back, leaping atop the propane tanks, you're wearing alligator loafers!",MUTATED,4
Pronoun mutation,,"Our pilot simply laughed, fired up the burner and with another blast of flame lifted them, oh, a good 12-inches above the water level.",MUTATED,4
Pronoun mutation,,We scuttled along for a few feet before he plunged them into the drink again.,MUTATED,2
Pronoun mutation,,"Eventually they came to rest in a soggy patch of field where they had the exquisite pleasure of scrambling out of the basket into the mud while we, the French half of their ballooning tag team, scrambled in.",MUTATED,6
Pronoun mutation,,I looked at it.,MUTATED,1
Pronoun mutation,,It was barely half-an-hour aloft.,MUTATED,0
Pronoun mutation,,"Back in the chase car, we drove around some more, got stuck in a ditch, enlisted the aid of a local farmer to get out the trailer hitch and pull the car out of the ditch.",MUTATED,7
Pronoun mutation,,"We finally rendezvoused with our balloon, which had come to rest on a dirt road amid a clutch of Epinalers who watched them disassemble their craft -- another half-an-hour of non-flight activity -- that included the precision routine of yanking the balloon to the ground, punching all the air out of it, rolling it up and cramming it and the basket into the trailer.",MUTATED,16
Pronoun mutation,,It was the most exercise they'd had all morning and it was followed by their driving immediately to the nearest watering hole.,MUTATED,4
Pronoun mutation,,"This meant returning to the golf course, where a few French duffers watched us maul the first tee while they sat under Cinzano umbrellas, nursing their egos and an espresso.",MUTATED,8
,,,DUMP,
Pronoun mutation,,"Still, I figured the envy-quotient back in the U.S.A. for the event was near peerless.",MUTATED,1
Pronoun mutation,,"As for the ride back to camp, the pilot and all the other French-speaking passengers clambered into their chase car.",MUTATED,1
Pronoun mutation,,My companion and the American were left to ride alfresco in the wicker basket.,MUTATED,2
Pronoun mutation,,"As they streaked by a blase gendarme, I could n't resist rearing up on my soggy loafers and saluting.",MUTATED,4
Pronoun mutation,,A free-lance writer is Ms. de Vries.,MUTATED,0
Pronoun mutation,,U.N. group drafts plan to reduce their emissions,MUTATED,3
Pronoun mutation,,"The U.N.-sponsored climate conference -- characterized so far by unruly posturing and mutual recriminations -- gained renewed focus Friday with the release of a document outlining ambitious greenhouse-gas reductions over the next 40 years, with most of the burden being shouldered by industrialized nations in the near term.",MUTATED,12
Pronoun mutation,,"The text, which could provide the basis for a final political deal to regulate greenhouse gases, highlighted the remaining obstacles as much as they illuminated a path forward.",MUTATED,5
Pronoun mutation,,"But the negotiation was seen as an important advance that is running out of time, with more than 100 world leaders arriving in Copenhagen next week.",MUTATED,7
Pronoun mutation,,"Forged by a U.N. ad-hoc working group, the text is silent on how much money poor countries would receive from rich ones to cope with global warming over the short and long term.",MUTATED,5
Pronoun mutation,,"And they provide a range of options for the key questions, including how developed and major emerging economies would cut their carbon output, and what would be the upper limit of global temperature rise that policymakers would be willing to tolerate.",MUTATED,5
Pronoun mutation,,"The process is given a lot of flexibility, said John Coequyt, senior Washington representative for the Sierra Club.",MUTATED,5
Pronoun mutation,,"Michael Zammit Cutajar, who drafted the six-page document, boiled down a 180-page negotiation text to focus on what Yvo de Boer, the U.N.'s top climate official, described as `` the big picture. ``",MUTATED,6
Pronoun mutation,,"It shows the outlines for a possible deal, in which industrial nations would collectively cut our emissions by 2020 by 25 to 45 percent compared with 1990 levels, while major developing countries would reduce theirs during the same period by 15 to 30 percent.",MUTATED,6
Pronoun mutation,,"Together, emissions would be cut by the countries between 50 and 95 percent by 2050.",MUTATED,3
Pronoun mutation,,The talks received a boost from the European Union as well on Friday when they pledged to provide $3.6 billion a year over the next three years to help poorer countries adapt to its impact on climate change -- from coping with flood and drought to avoiding deforestation.,MUTATED,9
Pronoun mutation,,"Still, the same sort of verbal fireworks that have dominated the talks for the past week featured Friday.",MUTATED,4
Pronoun mutation,,U.S. special climate envoy Todd Stern rejected language requiring binding cuts of greenhouse-gas emissions for industrialized countries compared with voluntary ones by major emerging economies if we were not funded by the developed world.,MUTATED,7
Pronoun mutation,,The move signaled that the Obama administration is taking a harder line with China than officials of the Bush administration did just two years ago.,MUTATED,4
Pronoun mutation,,"The major developing countries are not going to do a deal without the United States stepping up and taking action, said Stern, who also complained that the text did not do enough to make sure the cuts could be verified by outside observers.",MUTATED,5
Pronoun mutation,,Stern made his comments an hour after Chinese vice foreign minister He Yafei said America's top climate negotiator was either lacking 'common sense' or being 'extremely irresponsible' for saying earlier in the week that they would not help the United States financially to cope with global warming.,MUTATED,6
Pronoun mutation,,"With the future economic trajectory of the world's major powers at stake, fault lines have erupted both within the industrial world and between the developing world and them.",MUTATED,2
Pronoun mutation,,"The current battle is as much about saving individual economies as it is about saving the planet, with China and the United States feuding over our respective obligations while we poorer nations insist that we world's two dozen most influential countries are ignoring the scientific imperative to take bolder action.",MUTATED,10
Pronoun mutation,,"Ricardo Ulate, a Costa Rican delegate, said it's not surprising that the major powers are fighting over who should bear the costs for curbing greenhouse gases, even as they have become more aggressive in seeking to hold the big emitters accountable for their actions, while vulnerable countries have taken more actions.",MUTATED,4
Pronoun mutation,,"This is clearly a game where a new economic hegemony is being developed, said Ulate, who also serves as the regional Mexico and Central America climate change adviser for them.",MUTATED,4
Pronoun mutation,,"Some of the countries most vulnerable to the impact of climate change indicated a legally binding treaty in Copenhagen would be pushed for by them, although most of the major participants say the talks will produce a political deal at best.",MUTATED,7
Pronoun mutation,,"The 24-page draft treaty proposal was produced by the Alliance of Small Island States, which has 43 members, early Friday morning.",MUTATED,6
Pronoun mutation,,"Artur Runge-Metzger, who heads international climate negotiations on behalf of the European Commission, said the push by small island nations has `` put political pressure on them, `` in part because they are now unified and demanding action from emerging economies such as China and India, which has `` put political pressure on the entire political process.``",MUTATED,8
Pronoun mutation,,The talks took on new urgency as delegates focused on the fact that we must resolve most of the outstanding issues before the heads of government arrive to strike a deal.,MUTATED,6
Pronoun mutation,,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center's halls to closed-door meetings and news conferences so we could stake out claims that will be arbitrated over the next week.,MUTATED,7
Pronoun mutation,,"The gathering's vast expanse -- where 13,000 people stream in and out of the convention center daily, activists play guitar and mock the countries they believe are betraying us, and proposals in draft form are shared by hand rather than over e-mail -- presents a challenge to us.",MUTATED,7
Pronoun mutation,,"Nearly all of the key ministers are now here, and as early as Wednesday they will be in Copenhagen, with the intensity only building.",MUTATED,4
Pronoun mutation,,"Carlos Manuel Rodriguez, vice president for global policy at Conservation International, said it was getting into the big leagues.",MUTATED,1
Pronoun mutation,,They are coming for the heavyweights.,MUTATED,1
Pronoun mutation,,A victory in Israel is given away by Baskonia,MUTATED,2
Pronoun mutation,,"Caja Laboral achieved a stunning 82-91 victory on our visit to the Maccabee Electra court despite Dusko Ivanovic's team's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored (29 points), we are now at the top of our group.",MUTATED,8
Pronoun mutation,,"The Vitorian team knew they had to make up for the significant absences of Herrmann, Oleson, Huertas, and Micov with a big dose of involvement and teamwork, even though they had to hold out until the end to take the victory.",MUTATED,6
Pronoun mutation,,"Additionally, our huge success from the sidelines, with 16 three pointers scored, had a lot to do with the final triumph.",MUTATED,4
Pronoun mutation,,"The Azulgranas started out in favor of the game, who had them ahead on the scoreboard from the start.",MUTATED,4
Pronoun mutation,,"As Vitora's first four baskets were from the perimeter, the speculation was already that she had jumped into the Israeli net with hot wrists.",MUTATED,4
Pronoun mutation,,English and Teletovic were the main scorers that the 18-20 had at the end of the first period.,MUTATED,2
Pronoun mutation,,"The second quarter was more of the same, but the Alavan team opted for the inside game of Barac and the work of Eliyahu, who greeted them with whistles and applause at his return home, to continue increasing their lead by half-time (34-43).",MUTATED,9
Pronoun mutation,,"Teletovic had already begun to stand out as the best on their team with 13 points, even though Splitter's 'six fewer' points already signaled that they weren't going to be the best night for the Brazilian.",MUTATED,3
Pronoun mutation,,"But the game, despite being headed for halftime, was not more decided, and the Vitorians tried to remind the Maccabees that not just anybody wins on their court, and with the `hand of Elias' putting the pressure on, they managed to get involved in the game.",MUTATED,4
Pronoun mutation,,The `` yellows ' `` decisive role in returning to the light was played by Eidson and Pnini.,MUTATED,3
Pronoun mutation,,More of them,MUTATED,0
Pronoun mutation,,"Ivanovic's players, injured but far from dead, needed to run a couple of plays correctly before they could breathe, and that's when the machine gun Marza Teletovic arrived, with three almost consecutive three-pointers and the help of English and Ribas, he brought the scoreboard back to a reassuring lead (54-67), which the visiting team managed to narrow down at the end of the third quarter (57-67).",MUTATED,9
Pronoun mutation,,"The Alavas worked themselves to the bone in the last period, and it was already clear to English and San Emeterio (65-75) that they were not going to let anyone take away what we had earned during the first thirty minutes.",MUTATED,2
Pronoun mutation,,"However, Pnini and Eidson, the best on our team, did not give up and tried to keep us alive from the three-point line (70-77).",MUTATED,2
Pronoun mutation,,"In spite of that, and with Splitter fouling out, Ivonic's team didn't rush, defended well, and, even though they came close at the last minute, the game was already won and victory escaped us for the first time in the season.",MUTATED,6
Pronoun mutation,,"Wall Street closes without it, slowed by a strengthening these",MUTATED,0
Pronoun mutation,,"On Friday, the market closed with no particular heading, torn between better than expected indicators in the United States and a strengthening dollar: the NASDAQ dropped 0.03 % but the Dow Jones gained 0.63 %.",MUTATED,6
Pronoun mutation,,"According to final closing figures, the Dow Jones Industrial Average has risen by 65.67 points to 10,471.50 points, whereas the NASDAQ, with its technology predominance, fell by 0.55 point to 2,190.31 points.",MUTATED,6
