mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,Wedtech did n't merely use old fashioned bribery.,MUTATED,1
Modifier mutation,,"It made ample use of the modern techniques of influence peddling, cleverly retaining politically connected `` respectable `` law firms, investment bankers, and political consultants, including Reagan confidant Lyn Nofzinger.",MUTATED,4
Modifier mutation,,"When necessary, it diligently sought and promptly received assistance from organized crime.",MUTATED,3
Modifier mutation,,Sometimes the bribed even became key partners in the company.,MUTATED,2
Modifier mutation,,Wedtech management effectively used the merit system.,MUTATED,3
Modifier mutation,,"If you were particularly instrumental in a corrupt scheme, you received not just cash in a bag, but substantial equity.",MUTATED,2
Modifier mutation,,"If you were not a particularly effective crook, you found yourself completely out in the cold, a fate that eventually befell Mr. Mariotta, the firm's seemingly semiliterate 'minority' person.",MUTATED,4
Modifier mutation,,"But despite the sensational nature of the revelations and the breezy, easy-to-read tabloid style, ""Feeding Frenzy"" frequently falls short of being grippingly engaging reading material.",MUTATED,0
Modifier mutation,,None of the scams show any significant ingenuity: Auditors discovered crookery on their first day on the job.,MUTATED,2
Modifier mutation,,Wedtech's scammers merely bribed them to keep quiet.,MUTATED,1
Modifier mutation,,"The scammers themselves were garden-variety low lifes, conspicuously wanting big houses, luxurious Mercedes cars, stunningly beautiful women, and pricey clothes.",MUTATED,2
Modifier mutation,,"Among the lot of them, not one is actively wrestling with concepts of good and evil, or especially intelligent or even temporarily insane.",MUTATED,1
Modifier mutation,,"The one character at least somewhat interesting was Irving Louis Lobsenz, a pediatrician who rather dramatically changed his name to Rusty Kent London and became a renowned master gambler and author of a book on blackjack.",MUTATED,4
Modifier mutation,,"He enters the story rather abruptly toward the end, just in time to get arrested.",MUTATED,3
Modifier mutation,,"Absorbed in eagerly doling out `` Feeding Frenzy 's `` tidbits, the authors superficially gloss over the root causes of Wedtech, namely the controversial Section 8 A federal program under whose auspices the scandal unfolded.",MUTATED,4
,,,DUMP,
Modifier mutation,,"Programs like Section 8 A are somewhat akin to leaving piles of gold in the street, merely expressing surprise as thieves casually walk by to scoop it up.",MUTATED,6
Modifier mutation,,"Numerous other scandals, including those at HUD, similarly share characteristics with Wedtech.",MUTATED,1
Modifier mutation,,They frequently take place in government programs that seem tailor-made for corruption.,MUTATED,2
Modifier mutation,,Why are programs like this never eliminated?,MUTATED,2
Modifier mutation,,`` Feeding Frenzy `` actually provides a few clues.,MUTATED,2
Modifier mutation,,"In and around all levels of government in the U.S., numerous groups of people can most accurately be described as belonging to a powerful political insider commercial party.",MUTATED,3
Modifier mutation,,"They keenly know that whenever the government is actively redistributing wealth, strictly regulating commerce, or robustly maintaining a large defense establishment, there is substantial money to be made in influencing, brokering, or selling the processes and decisions of the government.",MUTATED,12
Modifier mutation,,They are our prime version of the East bloc's Nomenklatura and they have absolutely no wish to ever see anything change.,MUTATED,2
Modifier mutation,,How numerous government programs and policies exist solely because they line the pockets of political insiders?,MUTATED,3
Modifier mutation,,This is indeed the real issue raised by the Wedtech scandal.,MUTATED,2
Modifier mutation,,Mr. Stern served as both chairman and chief executive officer of the New York State Urban Development Corp. from 1983 to 85.,MUTATED,0
Modifier mutation,,I had to reach way back to French 101 when the suave monsieur avec clipboard leaned leisurely over my shoulder during the coffee phase of dinner and asked if I truly wanted to ride in a montgolfiere.,MUTATED,5
Modifier mutation,,"I was a last-minute, reluctant attendee at a French journalism convention, and so far, the festivities had been almost entirely consumed by eating, drinking, smoking, sleeping, and more drinking.",MUTATED,0
Modifier mutation,,The man with the clipboard rather halfheartedly represented an attempt to introduce a bit of les sportif into our itinerary.,MUTATED,5
Modifier mutation,,"But as the French casually embody a Zen-like state of blase towards athletics, try finding a Nautilus machine in Paris, my fellow conventioners were simply having none of it.",MUTATED,5
Modifier mutation,,"The diners at my table merely lit more Gauloises and scoffed at the suggestion of interrupting a perfectly good Saturday morning to go golfing, or even adventurous montgolfing ballooning as you suggest; the brothers Montgolfier, French of course, were the world's pioneering hot-air balloonists.",MUTATED,5
Modifier mutation,,"Back in the U.S.A., this sort of chic airborne activity wins heartwarmingly covetous responses from onlookers.",MUTATED,2
Modifier mutation,,You actually went ballooning?!,MUTATED,1
Modifier mutation,,"Certainly, in France!",MUTATED,0
Modifier mutation,,"Americans it seems have quite literally followed Malcolm Forbes' hot-air lead and enthusiasm, taking to ballooning in a particularly heady fashion.",MUTATED,3
Modifier mutation,,"During the past 25 years, the number of balloonists who have successfully passed the Federal Aviation Authority's lighter-than-air test has dramatically swelled from a couple hundred to several thousand, with some estimates running alarmingly as high as 10,000.",MUTATED,6
Modifier mutation,,"Some 30 impressive balloon shows are held annually in the U.S., including the world's largest gathering of ersatz Phineas Foggs -- the nine-day Albuquerque International Balloon Fiesta that predictably attracts some 800,000 enthusiasts and over 500 balloons, some of which are cleverly shaped to resemble Carmen Miranda, Garfield, or a towering 12-story-high condom.",MUTATED,6
Modifier mutation,,The condom balloon was categorically denied official entry status this year.,MUTATED,3
Modifier mutation,,"But in Epinal, a quaint 16th-century river town adjacent to France's majestic Vosges mountain region, none of these Yankee-come-lately enthusiasms for things aloft were remotely evident.",MUTATED,0
Modifier mutation,,Ballooning at the de rigueur hour of 6 a.m. held a particular attraction for most people in the allure of sunrise root-canal work.,MUTATED,2
Modifier mutation,,"Feeling the persistent naggings of a culture imperative, I promptly signed up.",MUTATED,1
Modifier mutation,,"The first thing anybody will eagerly tell you about ballooning is that it requires considerable zip in the way of athletic prowess, or even a measure of derring-do.",MUTATED,4
Modifier mutation,,So long as you simply don't look down.,MUTATED,1
Modifier mutation,,"They will also confidently tell you that even if you hate heights, you can still successfully balloon.",MUTATED,3
Modifier mutation,,I still insist on not looking down.,MUTATED,1
Modifier mutation,,Certainly not while you are ascending.,MUTATED,1
Modifier mutation,,What they wo n't tell you is not to foolishly go aloft in anything you do n't want to get soaked.,MUTATED,4
Modifier mutation,,I'm not merely referring to the traditional champagne drenching during the back-on-terra-firma toast.,MUTATED,1
Modifier mutation,,I'm merely talking about landing in a nearby canal.,MUTATED,1
Modifier mutation,,In a carefully woven porous wicker basket.,MUTATED,0
Modifier mutation,,With a pilot who barely speaks English.,MUTATED,2
Modifier mutation,,"To wit, my maiden voyage and novitiates, referred to as virgins, began at dawn on a tranquil dew-sodden fairway and ended at noon in a lush soggy field.",MUTATED,3
Modifier mutation,,"Balloon flights typically almost always occur at dawn or dusk, when the winds are particularly light.",MUTATED,2
Modifier mutation,,"In between came numerous individuals drinking coffee leisurely while watching the balloons slowly inflate, and there was ample time spent standing around, meticulously deciding who would fly in which balloon and in what precise order the baskets would hold, at most, four passengers.",MUTATED,9
Modifier mutation,,"When it wasn't yet my turn in the balloon, I intently followed its progress from the chase car, listening to the driver excitedly holler into a walkie-talkie.",MUTATED,4
Modifier mutation,,"After long stretches of this attendant ground activity, there arrived approximately 20 delightful minutes of gently drifting above the Vosges, leisurely watching the silver mists slowly rise off the river as the French cows casually amble about the fields.",MUTATED,6
Modifier mutation,,"It's truly hard not to feel that God's in his heaven with such a breathtaking bird's-eye view of the world, even though your pilote in a silly plaid beret kept emphasizing how 'belle' it all appeared.",MUTATED,2
Modifier mutation,,"Eventually, the small French farmers and their petite French spouses cautiously emerged from their quaint stone houses, gently placing their hands above their minuscule eyes as they squinted at us.",MUTATED,2
Modifier mutation,,No wonder at all.,MUTATED,0
Modifier mutation,,We were coming directly down into their canal.,MUTATED,1
Modifier mutation,,"See, the primary rule of thumb about ballooning is that you simply can't steer.",MUTATED,2
Modifier mutation,,And your pilot can certainly not.,MUTATED,0
Modifier mutation,,"You can go up or down rather smoothly by heating the balloon's air with a propane burner, which does, indeed, make the top of your head feel hot as you ride the air currents.",MUTATED,9
Modifier mutation,,Which necessarily makes the chase car essential.,MUTATED,2
Modifier mutation,,"Most balloonists rarely go higher than 2,000 feet and typically average a leisurely 5-10 miles an hour.",MUTATED,3
Modifier mutation,,"When the balloon is smoothly cruising along at a steady altitude, there is almost no sense of motion.",MUTATED,2
Modifier mutation,,"Only when one is ascending -- or in our case, descending rather too quickly -- does one truly feel, well, as if airborne in a picnic basket.",MUTATED,2
Modifier mutation,,"`` What's he doing here? `` hissed my companion, the sole other English-speaking member of the convention, whose knuckles appeared quite white.",MUTATED,3
Modifier mutation,,"Cautiously, our pilot yelled, 'Attention!' as our basket plunged into the canal.",MUTATED,4
,,,DUMP,
Modifier mutation,,"Our pilot merely laughed, fired up the burner, and with a sudden blast of flame lifted us, oh, a good 12-inches above the water level.",MUTATED,4
Modifier mutation,,We scuttled quickly along for a few feet before he plunged us abruptly into the drink again.,MUTATED,2
Modifier mutation,,"Eventually, we came to a comfortable rest in a soggy patch of field where we had the exquisite pleasure of leisurely scrambling out of the basket into the mud while the French half of our ballooning tag team frantically scrambled in.",MUTATED,6
Modifier mutation,,I closely looked at my watch.,MUTATED,1
Modifier mutation,,Barely a half-hour had passed in the air.,MUTATED,0
Modifier mutation,,"Back in the chase car, we drove cautiously around some more, got stubbornly stuck in a ditch, enlisted the helpful aid of a local farmer to extricate the trailer hitch and pull us smoothly out of the ditch.",MUTATED,7
Modifier mutation,,"We finally rendezvoused with our balloon, which had gently come to rest on a dirt road amid a clutch of Epinalers who watched us meticulously disassemble our craft -- another half-an-hour of monotonous non-flight activity -- that included the precision routine of yanking the balloon to the ground, punching all the air out of it, rolling it up, and carefully cramming it and the basket into the trailer.",MUTATED,16
Modifier mutation,,It was the most intense exercise we 'd had all morning and it was promptly followed by our subsequent driving to the nearest watering hole.,MUTATED,4
Modifier mutation,,"This consequently meant returning to the golf course, where we watched a few French duffers brutally maul the first tee while we sat comfortably under Cinzano umbrellas, me leisurely nursing an espresso and my ego.",MUTATED,8
Modifier mutation,,A whole morning of ballooning and I had barely been off the ground for 30 minutes.,MUTATED,0
Modifier mutation,,"Still, I figured that the event's envy-quotient in the U.S.A. was almost peerlessly high.",MUTATED,1
Modifier mutation,,"As for the ride back to camp, our experienced pilot and all the other French-speaking passengers quickly clambered into the chase car.",MUTATED,1
Modifier mutation,,My American companion and I were cheerfully left to ride alfresco in the wicker basket.,MUTATED,2
Modifier mutation,,"As we swiftly streaked by a blase gendarme, I couldn't resist rearing up on my soggy loafers and mockingly saluting.",MUTATED,4
Modifier mutation,,Ms. de Vries is a highly skilled free-lance writer.,MUTATED,0
Modifier mutation,,U.N. group carefully drafts comprehensive plan to reduce emissions,MUTATED,3
Modifier mutation,,"The U.N.-sponsored climate conference -- characterized so far by unruly posturing and mutual recriminations -- regained significant focus on Friday with the release of a comprehensive document detailing ambitious greenhouse-gas reductions for the following 40 years, with industrialized nations bearing the brunt of the burden in the short term.",MUTATED,12
Modifier mutation,,"The text, which could potentially provide the basis for a final political deal to regulate greenhouse gases, thoroughly highlighted the remaining obstacles while also illuminating a path forward.",MUTATED,5
Modifier mutation,,"But it was widely seen as a crucial advance in a negotiation rapidly running out of time, with more than 100 world leaders scheduled to arrive in Copenhagen next week.",MUTATED,7
Modifier mutation,,"Forged by a U.N. ad-hoc working group, the text remains curiously silent about the specific amount of money rich countries might allocate to poor ones for dealing with global warming in both the short and long term.",MUTATED,5
Modifier mutation,,"And it comprehensively provides a range of options for the key questions, including how developed and major emerging economies could potentially cut their carbon output, and what exactly would constitute the upper limit of global temperature rise that policymakers might be willing to tolerate.",MUTATED,5
Modifier mutation,,"It gives considerable flexibility to the process, noted John Coequyt, the senior representative from Washington for the Sierra Club.",MUTATED,4
Modifier mutation,,"Michael Zammit Cutajar, who meticulously drafted the six-page document, succinctly boiled down a 180-page negotiation text to concentrate on what the U.N.'s leading climate official, Yvo de Boer, termed as 'the big picture.'",MUTATED,6
Modifier mutation,,"It clearly outlines a potential deal, in which industrial nations would collectively aim to cut their emissions by 2020 by 25 to 45 percent from 1990 levels, whereas major developing countries would strive to reduce theirs by 15 to 30 percent over the same period.",MUTATED,6
Modifier mutation,,"Together, the countries could potentially cut emissions between 50 and 95 percent by 2050.",MUTATED,3
Modifier mutation,,"The European Union also significantly boosted the talks on Friday by pledging to allocate $3.6 billion annually over the next three years to assist poorer countries in adapting to the wide-ranging impacts of climate change, ranging from flood and drought management to the prevention of deforestation.",MUTATED,9
Modifier mutation,,"Still, Friday uniquely featured the same sort of verbal fireworks that have dominated the talks throughout the past week.",MUTATED,4
Modifier mutation,,"U.S. special climate envoy Todd Stern firmly rejected language that would necessitate binding cuts in greenhouse-gas emissions for industrialized countries, as opposed to the voluntary ones by major emerging economies, unless funded by the developed world.",MUTATED,7
Modifier mutation,,The move clearly signaled that the Obama administration is taking a significantly harder line with China than Bush administration officials did just two years ago.,MUTATED,4
Modifier mutation,,"The United States is reportedly not going to do a deal unless the major developing countries promptly step up and take decisive action, said Stern, who also complained that the text inadequately ensured the cuts could be verified by outside observers.",MUTATED,5
Modifier mutation,,"Stern made his comments an hour later after Chinese vice foreign minister He Yafei said America's top climate negotiator was either clearly lacking ""common sense"" or acting ""extremely irresponsibly"" when he stated earlier in the week that the United States would not provide financial assistance to China in dealing with global warming.",MUTATED,7
Modifier mutation,,"With the future economic trajectory of the world's major powers critically at stake, fault lines have erupted both within the developing world and between the industrial world and emerging economies.",MUTATED,2
Modifier mutation,,"The ongoing battle is as much about salvaging individual economies as preserving the planet, as China and the United States argue over their respective obligations while poorer nations firmly assert that the world's two dozen most influential countries are willfully ignoring the urgent scientific imperative for more aggressive action.",MUTATED,10
Modifier mutation,,"Ricardo Ulate, a Costa Rican delegate, claimed it's entirely expected that major powers are bickering over who should assume the costs for curbing greenhouse gases, even as vulnerable countries increasingly aggressive seek to hold the big emitters responsible for their actions.",MUTATED,4
,,,DUMP,
Modifier mutation,,"Some of the countries most acutely vulnerable to the impact of climate change have indicated they would persistently push for a legally binding treaty in Copenhagen, although most of the major participants predict the talks will yield only a political deal at best.",MUTATED,7
Modifier mutation,,"The Alliance of Small Island States, which boasts 43 members, diligently produced a 24-page draft treaty proposal early Friday morning.",MUTATED,6
Modifier mutation,,"Artur Runge-Metzger, who leads international climate negotiations on behalf of the European Commission, notably stated that the determined push by small island nations has significantly `` put political pressure on the entire negotiation process, `` partly because they are now solidarity-driven and insistently demanding action from emerging economies like China and India.",MUTATED,9
Modifier mutation,,The talks increasingly took on new urgency as delegates concentrated on the fact that they must resolve most of the outstanding issues promptly before the heads of government arrive to strike a deal.,MUTATED,6
Modifier mutation,,"High-level officials, including the Indian environment minister Jairam Ramesh and the Chinese vice minister, hastily stepped off planes and rushed through the Bella Center's halls to closed-door meetings and news conferences, eagerly staking out claims that will be arbitrated over the next week.",MUTATED,7
Modifier mutation,,"The vast expanse of the gathering -- where an estimated 13,000 people stream in and out of the convention center daily, guitar-strumming activists hold nightly performances satirizing the countries they believe are compromising, and draft proposals circulate manually on paper instead of electronically -- presents a significant challenge.",MUTATED,8
Modifier mutation,,"The intensity is steadily building: nearly all of the key ministers are already here, and as early as Wednesday, over 60 heads of government will gather in Copenhagen.",MUTATED,4
Modifier mutation,,"We're getting into the big leagues, claimed Carlos Manuel Rodriguez, the vice president for global policy at Conservation International, confidently.",MUTATED,1
Modifier mutation,,The heavyweights are swiftly coming.,MUTATED,1
Modifier mutation,,Baskonia narrowly gives away a victory in Israel,MUTATED,2
Modifier mutation,,"Caja Laboral achieved a stunning 82-91 victory rather handedly on their visit to the Maccabee Electra court despite Dusko Ivanovic's team's heavy losses, and following the exceptional performance by Mizra Teltovic, who was the top scorer on his team with eight three-pointers (29 points), they now sit comfortably at the top of their group.",MUTATED,8
Modifier mutation,,"The Vitorian team crucially made up for the significant absences of Herrmann, Oleson, Huertas, and Micov with a big dose of involvement and teamwork, knowing full well it had to persevere until the end to secure the victory.",MUTATED,6
Modifier mutation,,"Additionally, their immense success from the sidelines, with an impressive 16 three pointers scored, had a significant role in the ultimate triumph.",MUTATED,3
Modifier mutation,,"The game started out swiftly in favor of the Azulgranas, who immediately put themselves ahead on the scoreboard.",MUTATED,4
Modifier mutation,,"As Vitora's first four baskets were cleanly from the perimeter, the speculation was already that they had dynamically jumped into the Israeli net with scorching wrists.",MUTATED,4
Modifier mutation,,English and Teletovic were the primary scorers in the 18-20 tally at the end of the first period.,MUTATED,2
Modifier mutation,,"The second quarter was much the same, yet the Alavan team strategically favored the inside game of Barac and the relentless work of Eliyahu, who was welcomed with a chorus of whistles and enthusiastic applause upon his return home, thereby extending their lead by half-time (34-43).",MUTATED,9
Modifier mutation,,"Teletovic had already begun to shine brightly as the best on his team with 13 crucial points, even though Splitter's 'six fewer' points already indicated that it wasn't going to be a memorable night for the Brazilian.",MUTATED,3
Modifier mutation,,"But the game, seemingly heading for halftime, was still far from decided, and the Maccabees tried to remind the Vitorians that victory on their court was not easily achieved by just anyone, with the 'hand of Elias' applying intense pressure, they managed to stay engaged in the game.",MUTATED,3
Modifier mutation,,Eidson and Pnini played an instrumental role in the `yellows'` swift return to the light.,MUTATED,3
Modifier mutation,,Significantly more disadvantages,MUTATED,1
Modifier mutation,,"Ivanovic's players, injured yet not defeated, needed to execute a couple of plays precisely before they could relax, and that's when the relentless Marza Teletovic stepped up, firing three nearly consecutive three-pointers with the assistance of English and Ribas, securely padding the scoreboard with a comforting lead (54-67), which the home team managed to slightly reduce by the end of the third quarter (57-67).",MUTATED,8
Modifier mutation,,"The Alavas tirelessly worked themselves to the bone in the last period, and English and San Emeterio (65-75) had made it abundantly clear that they were not going to allow anyone to take away what they had fought for during the first thirty minutes.",MUTATED,2
Modifier mutation,,"However, Pnini and Eidson, the team's best players, tenaciously refused to give up and attempted to sustain their team's hopes from beyond the three-point line (70-77).",MUTATED,2
Modifier mutation,,"In spite of this, and with Splitter fouling out rather unexpectedly, Ivonic's team didn't rush, defended skillfully, and, even though the Israelis came dangerously close at the last minute, the game was essentially won and victory slipped away from Tel Aviv for the first time that season.",MUTATED,6
Modifier mutation,,"Wall Street closed yesterday without any momentum, gradually slowed down by a steadily strengthening dollar.",MUTATED,2
Modifier mutation,,"The New York Stock Exchange ended flatly on Friday, in a market deeply divided by better than expected indicators in the United States and a steadily strengthening dollar: the Dow Jones rose by a moderate 0.63% while the NASDAQ slipped by a slight 0.03%.",MUTATED,5
Modifier mutation,,"According to the latest closing figures, the Dow Jones Industrial Average has moderately risen by 65.67 points to 10,471.50 points, whereas the NASDAQ, with its technology predominance, slightly fell by 0.55 point to 2,190.31 points.",MUTATED,6
Modifier mutation,,"The wider Standard & Poor's 500 index has modestly advanced by 0.37% (4.06 points) to 1,106.41 points.",MUTATED,1
Modifier mutation,,"Frankly, the market remains exceptionally calm, observes Mace Blicksilver of Marblehead Asset Management.",MUTATED,1
Modifier mutation,,"It remains within a relatively narrow margin; trading volumes have become increasingly weak, and I think that this will likely remain the case until the end of the year.",MUTATED,5
Modifier mutation,,"The trend was strongly supported by the timely publication of better than expected economic indicators, which `` have significantly contributed to enhancing market opinion regarding the robustness of the economic recovery `` , summarised Charles Schwab's analysts.",MUTATED,8
Modifier mutation,,"In the United States, retail sales have increased by a substantial 1.3% in November, marking the second consecutive month of growth, and exceeding predictions by a wide margin.",MUTATED,3
Modifier mutation,,"Moreover, the confidence of American consumers has notably bounced back in December, reaching 73.4 from the previous month's 67.4, as per the preliminary estimates from Michigan University's index.",MUTATED,6
Modifier mutation,,"The indices have, however, been marginally slowed by a renewed rise in the dollar, reaching a new two-month high against the Euro, thereby `` exerting downward pressure on the sectors more sensitive to the economic situation `` , as explained by Owen Fitzpatrick from Deutsche Bank.",MUTATED,8
Modifier mutation,,Technology securities have consequently lost some ground.,MUTATED,3
Modifier mutation,,The bond market has sharply fallen.,MUTATED,0
Modifier mutation,,"Treasury 10-year bond yields have steadily grown to 3.540 % against 3.482 % on Tuesday evening, while 30-year bond yields now stand at 4.497 %, up from 4.492 % the previous evening.",MUTATED,5
Modifier mutation,,The Iraqi Oil Ministry successfully reaches deals with 10 foreign oil companies,MUTATED,1
Modifier mutation,,"Despite significant concerns over violence and political instability, the Iraqi government successfully attracted major oil companies to rebuild its dilapidated infrastructure through two auctions that ended on Saturday.",MUTATED,7
Modifier mutation,,"The 10 crucial deals the Iraqi Oil Ministry recently reached with foreign oil companies suggest that China, Russia, and several European oil firms are uniquely poised to play a significant role in rebuilding Iraq's oil industry, severely crippled by decades of war and sanctions.",MUTATED,10
Modifier mutation,,American companies successfully walked away with stakes in just two of the 10 auctioned fields.,MUTATED,3
Modifier mutation,,"Seven American companies actively paid to participate in the second auction, which commenced on Friday.",MUTATED,3
Modifier mutation,,The only one who submitted a bid unfortunately lost.,MUTATED,1
Modifier mutation,,Two American companies successfully reached deals for fields auctioned in June.,MUTATED,4
Modifier mutation,,The surprisingly meager representation of American oil giants in Iraq's opening oil industry was noted by analysts.,MUTATED,5
Modifier mutation,,"Iraq cautiously opened its doors after six long years of war, and rather than U.S. companies, Asians and Europeans are now predominantly leading the way, noted Ruba Husari, the editor of Iraq Oil Forum, an esteemed online news outlet.",MUTATED,10
Modifier mutation,,It will likely be a long time before anything else is offered in Iraq.,MUTATED,2
Modifier mutation,,"Concerns over security, further highlighted by massive coordinated bombings on Tuesday, and political instability amidst the U.S. military's withdrawal, likely deterred American oil companies from more aggressively pursuing ventures in Iraq, home to the world's third-largest proven crude oil reserves, as analysts have noted.",MUTATED,10
Modifier mutation,,"U.S. firms were, in several cases, at a significant disadvantage because rivals, especially Chinese and other government-controlled energy firms, have notably lower labor costs and are consequently more inclined to take risks, as they do not cater to shareholders.",MUTATED,8
Modifier mutation,,"Exxon-Mobil and Occidental Petroleum Inc., uniquely, were the American companies that reached deals with the ministry.",MUTATED,3
Modifier mutation,,"Major U.S. firms such as Chevron and ConocoPhillips, which have cultivated unusually close ties with the Iraqi Oil Ministry and have consistently provided technical advice over the past years, ultimately walked away empty-handed.",MUTATED,5
Modifier mutation,,"Russian companies, including Lukoil and Gazprom, were the primary stakeholders in two of the contracts awarded this weekend.",MUTATED,3
Modifier mutation,,"State-owned China National Petroleum Corporation actively bid on more contracts than any other company, securing substantial stakes in contracts for two key fields.",MUTATED,5
Modifier mutation,,"We all know that China is steadily on track to become a major economic as well as technological power, Oil Ministry spokesman Assam Jihad confidently said.",MUTATED,4
Modifier mutation,,We feel reasonably confident that the Chinese company will soon be on par with its competitors and will steadfastly deliver on its commitments towards Iraq.,MUTATED,5
Modifier mutation,,Companies carefully pre-selected to submit bids made competitive offers that were subsequently compared to the fixed per barrel fee the ministry was willing to pay for substantially boosting output above the current levels at each respective field.,MUTATED,9
Modifier mutation,,US banks swiftly repay state support,MUTATED,3
Modifier mutation,,The crisis-hit US major banks are gradually breaking free from their state shackles.,MUTATED,4
Modifier mutation,,"On Wednesday, Bank of America swiftly repaid the full support from the bank protection fund TARP, amounting to USD 45 billion (nearly EUR 30 billion) in a single transaction.",MUTATED,6
Modifier mutation,,"And, reportedly, according to US broadcaster CNBC, Citigroup is also planning to repay the state support.",MUTATED,4
Modifier mutation,,"The institutions thereby attempt to liberally free themselves from the restrictions inherently linked to the acceptance of money, including the limits on manager bonuses and the payment of exorbitant charges.",MUTATED,8
Modifier mutation,,Bank of America had successfully raised approximately USD 19 billion from investors through convertible loans.,MUTATED,2
Modifier mutation,,"The rest of the amount was quietly taken from its own well-filled kitty, which was supplemented through the sale of business units.",MUTATED,6
Modifier mutation,,Bank head Kenneth Lewis sincerely extended his express thanks to the American taxpayer on Wednesday evening: The timely cash injection helped us navigate over a very difficult time.,MUTATED,1
Modifier mutation,,The bank excessively overstretched at the height of the financial crisis when taking over investment bank Merrill Lynch.,MUTATED,4
Modifier mutation,,"Citigroup also strategically plans to raise additional cash on the capital market, thereby aiming to free itself from its extensive liabilities with the state.",MUTATED,3
Modifier mutation,,"Already on Thursday, the US bank confidently announced a capital increase of approximately USD 20 billion, as reported by CNBC with reference to certain circles.",MUTATED,7
Modifier mutation,,A Citigroup spokesman categorically declined to comment.,MUTATED,1
Modifier mutation,,"Goldman Sachs, JP Morgan Chase, and Morgan Stanley had already repaid their full support in June.",MUTATED,2
Modifier mutation,,Cheshire Will Likely Point to Twitter Appeal,MUTATED,1
Modifier mutation,,There were nearly half a dozen of them diligently typing away in the courtroom rows.,MUTATED,1
Modifier mutation,,"Minute by minute, they meticulously sent out reports of gruesome testimony via Twitter.",MUTATED,2
Modifier mutation,,"Ultimately, the defense claims, there were over 140,000 Twitter messages concerning the trial, which addressed the heinous rape of children tied to their beds within a house that had been set ablaze.",MUTATED,7
Modifier mutation,,"On Thursday, the emotionally charged trial of Steven J. Hayes, who was convicted of killing three members of a Cheshire, Conn. family, is expected to reach its official conclusion with the judge's formal imposition of the death sentence, as recommended by the jury.",MUTATED,7
Modifier mutation,,But lawyers for Mr. Hayes have already made extensive court filings that meticulously outline appeals arguments likely to engage the courts for years.,MUTATED,6
Modifier mutation,,"One of the most provocative suggestions is that the relentless reporting on the trial - with mainstream reporters making extensive use of Twitter - fostered a decidedly `circus-like atmosphere' and such pervasive, immediate exposure to inflammatory details that the jury might have been unduly influenced by public passions.",MUTATED,8
Modifier mutation,,The claim could potentially force appeals judges to grapple with the question of whether new technology necessitates new courtroom rules.,MUTATED,6
,,,DUMP,
Modifier mutation,,"The trial judge, Jon C. Blue of State Superior Court, categorically rejected the claims in a ruling last week, asserting that the news media were “carefully controlled`` and that there was no concrete evidence the jury had been swayed by passion.",MUTATED,7
Modifier mutation,,But that is highly unlikely to be the last word on the issue.,MUTATED,1
Modifier mutation,,"For decades, appeals courts have consistently recognized that extensive coverage of notorious cases can significantly raise questions about a trial's fairness.",MUTATED,6
Modifier mutation,,"In a landmark and controversial 1966 ruling, the United States Supreme Court overturned the conviction of a Cleveland-based osteopath, Dr. Sam Sheppard, for the murder of his wife, explicitly stating in its decision, Sheppard v. Maxwell, that there was a 'carnival-like atmosphere at trial' because of the news media.",MUTATED,7
,,,DUMP,
Modifier mutation,,"Some lawyers have suggested that appeals courts, when reviewing Mr. Hayes' conviction half a century later, might find the argument intriguing that new rules could be essential for governing ways of communicating that were unimaginable in courtrooms during Dr. Sheppard's case.",MUTATED,8
Modifier mutation,,"There is a general reason for significant concern about the impact of new media in high-profile trials, said John J. Donohue III, a Stanford Law School professor who extensively studied the Connecticut death penalty and wrote a comprehensive report that claimed it was arbitrarily enforced.",MUTATED,7
Modifier mutation,,Professor Donohue suggested that some appeals judges could be particularly intrigued by the notion that restricting instant communication in courtrooms might significantly enhance the fairness of trials.,MUTATED,6
Modifier mutation,,"The Twitter issue is merely one of numerous cases outlined by Mr. Hayes' lawyers that are likely to be hotly debated for years, thereby delaying an execution.",MUTATED,4
Modifier mutation,,"The defense lawyers also claim, for example, that Mr. Hayes might have potentially been prejudiced when Judge Blue refused to permit them to test potential jurors' reactions through the display of gruesome crime-scene photographs during the jury selection process.",MUTATED,5
Modifier mutation,,"Some of the jurors have reportedly said they were deeply horrified by the photographs of the victims, Jennifer Hawke-Petit, 48, and her daughters, Hayley, 17, and Michaela, 11.",MUTATED,4
Modifier mutation,,"The defense lawyers claim they will further challenge the constitutionality of the death penalty,asserting that the judge incorrectly removed a critical juror of the prosecutors and that he inappropriately increased pressure for a verdict by his extraordinary decision to instruct the jury to deliberate throughout the weekend.",MUTATED,8
Modifier mutation,,The jurors were reportedly not sequestered.,MUTATED,1
Modifier mutation,,But their arguments about the profound effect of the intense media coverage of the trial may draw the most significant interest.,MUTATED,5
Modifier mutation,,"They noted, in a significant challenge to the verdict filed last month, that the case had dominated the news in Connecticut and was extensively discussed during the election campaign by candidates for governor and the United States Senate.",MUTATED,9
Modifier mutation,,They repeatedly argued that the news media continually fanned the flames of emotion about the case.,MUTATED,2
Modifier mutation,,"The lawyers wrote that the daily crush of media tweets, cameras, and reporters outside the courthouse was unusually intense, unlike anything previously seen in New Haven or perhaps even statewide.",MUTATED,5
Modifier mutation,,Their extensive focus on the Twitter coverage is quite controversial.,MUTATED,2
