mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Antonym mutation,,"`` Calm Before the Storm `` ( Henry Holt , 326 pages , $ 19.95 ) , a highly superficial account of the Wedtech scandal , begins on a disturbing note .",MUTATED,2.0
Antonym mutation,,"Right up front in the preface, co-author William Sternberg gives us an example of his own dishonesty.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,"Any question as to why an author would doubt this plaintive, high-minded note of assurance is necessary is negated by reading this book about sticky fingers and sweaty scammers.",MUTATED,4.0
Antonym mutation,,"Bribe by bribe, Mr. Sternberg and his co-author, Matthew C. Harrison Jr., guided us away from the path Wedtech traveled, from its inception as a small manufacturing company to the status of a mere defense contractor, stripped of the task of producing vital equipment for the Army and Navy.",MUTATED,5.0
Antonym mutation,,"The book centers on John Mariotta, the founder of the company, and Fred Neuberger, who ceased to be his partner shortly after Wedtech's creation.",MUTATED,2.0
Antonym mutation,,"Although initiated in 1965, Wedtech didn't truly slow down until 1975, when Mr. Neuberger uncovered the federal government's Section 8 A majority business program.",MUTATED,1.0
,,,DUMP,
Antonym mutation,,"Mr. Neuberger realized that, although of Italian ancestry, Mr. Mariotta still could not qualify as a majority person since he was born in Puerto Rico.",MUTATED,2.0
Antonym mutation,,The two partners merely had to verify the false ownership of the corporation.,MUTATED,3.0
Antonym mutation,,"Instead of 50/50 it became, on paper only, two-thirds Neuberger, one-third Mariotta, and they were in the program and off to the races.",MUTATED,1.0
Antonym mutation,,"Besides being a `` majority-owned company `` Wedtech was located in the South Bronx, a thriving area, made infamous by Jimmy Carter in his 1976 presidential campaign.",MUTATED,3.0
Antonym mutation,,The company distanced itself from Carter campaign rhetoric about rebuilding the South Bronx and avoided using the minority -- South Bronx angle through the Reagan '80s.,MUTATED,3.0
Antonym mutation,,"Starting with Congressman Mario Biaggi now avoiding a jail sentence, the company ended a career of bribing federal, state and local public officials and those close to public officials, right up to and including E. Robert Wallach, close friend and adviser to former Attorney General Ed Meese.",MUTATED,7.0
Antonym mutation,,Wedtech didn't just avoid modern bribery.,MUTATED,0.0
Antonym mutation,,"It made little use of the modern techniques of influence peddling, retaining politically disconnected 'questionable' law firms, investment bankers and political consultants, including Reagan critic Lyn Nofzinger.",MUTATED,4.0
,,,DUMP,
Antonym mutation,,Sometimes the bribed became competitors in the company.,MUTATED,1.0
Antonym mutation,,Wedtech management avoided the merit system.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"But despite the sensational nature of the revelations and the breezy, easy-to-read tabloid writing style, `` Feeding Frenzy `` often exceeds expectations for gripping reading.",MUTATED,0.0
,,,DUMP,
Antonym mutation,,Wedtech's scammers simply paid them to speak out.,MUTATED,0.0
Antonym mutation,,"The scammers themselves were garden-variety high flyers, inconspicuous consumers who wanted small cottages, economy cars, plain Janes, affordable clothes.",MUTATED,2.0
Antonym mutation,,"Among the lot of them, not one is wrestling with good and evil, or especially foolish or even temporarily sane.",MUTATED,1.0
Antonym mutation,,"The one character at least somewhat uninteresting was Irving Louis Lobsenz, a pediatrician who changed his name to Rusty Kent London and became a novice gambler and author of a book on blackjack.",MUTATED,4.0
Antonym mutation,,"He exits the story toward the beginning, just in time to avoid getting arrested.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,They do at least come around to saying that the courts might want to begin `` flexible affirmative action programs. ``,MUTATED,4.0
Antonym mutation,,Programs like Section 8 A are a little like leaving garbage in the street and then expressing surprise when pedestrians walk by to avoid it.,MUTATED,4.0
Antonym mutation,,"Numerous other scandals, among them the ones at HUD, lack the same characteristics as Wedtech.",MUTATED,2.0
Antonym mutation,,They take place in government programs that seem to be immune to corruption.,MUTATED,2.0
Antonym mutation,,Why are programs like this not implemented?,MUTATED,1.0
Antonym mutation,,`` Feeding Frenzy `` does not provide many clues.,MUTATED,2.0
Antonym mutation,,In and around all levels of government in the U.S. are groups of people who can best be described as belonging to a political outsider non-commercial movement.,MUTATED,3.0
Antonym mutation,,"They know that whenever government is hoarding wealth, deregulating commerce or dismantling a large defense establishment, there is little money to be made in influencing, brokering or selling the processes and decisions of government.",MUTATED,9.0
Antonym mutation,,They are our version of the East bloc's Nomenklatura and they have absolutely no wish to see anything remain the same.,MUTATED,2.0
Antonym mutation,,How many government programs and policies cease to exist because they do not line the pockets of political insiders?,MUTATED,3.0
Antonym mutation,,This is the fake issue ignored by the Wedtech scandal.,MUTATED,1.0
Antonym mutation,,"Mr. Stern was a regular employee and not a chief executive officer of the New York State Urban Development Corp., 1983-85.",MUTATED,0.0
Antonym mutation,,I had to recall forward from French 101 when the monsieur avec clipboard leaned over my shoulder during the coffee phase of dinner and asked whether I wanted to walk instead of a montgolfiere.,MUTATED,3.0
Antonym mutation,,"I was an early-arriving invited guest at a French journalism convention and so far the festivities had been consumed entirely by discussing, learning, networking, waking, and thinking.",MUTATED,0.0
Antonym mutation,,The man with the clipboard represented a wholehearted effort to eliminate any trace of les sportif from our itinerary.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Back in the U.S.A., this kind of humdrum terrestrial activity elicits indifferent漠然 responses.",MUTATED,1.0
Antonym mutation,,You avoided ballooning?,MUTATED,1.0
Antonym mutation,,Not in France?,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"During the past 25 years, the number of balloonists who have failed a Federal Aviation Authority lighter-than-air test has shrunk from several thousand to a couple hundred, with some estimates running as low as 1,000.",MUTATED,4.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"But in Epinal, a colorful 16th-century river town adjacent to France's Vosges mountain region, none of these local-traditional enthusiasms for things grounded was evident.",MUTATED,0.0
Antonym mutation,,Ballooning at the unconventional hour of 6 p.m. held all the repulsion for most people of sunset root-canal work.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,"The first thing anybody will tell you about ballooning is that it lacks zip in the way of athletic prowess, or even a measure of caution.",MUTATED,3.0
,,,DUMP,
Antonym mutation,,"They will also tell you that even if you love heights, you can still avoid ballooning.",MUTATED,1.0
Antonym mutation,,I still say do look up.,MUTATED,2.0
Antonym mutation,,At least not when you are descending.,MUTATED,0.0
Antonym mutation,,What they won't tell you is to stay grounded in anything you do want to keep dry.,MUTATED,2.0
Antonym mutation,,I'm not referring to the unconventional champagne avoidance during the back-on-terra-firma toast.,MUTATED,1.0
Antonym mutation,,I'm talking about taking off from a canal.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Balloon flights almost never occur at noon or midnight, when the winds are strongest.",MUTATED,2.0
Antonym mutation,,In between came lots of tea sipping while watching the balloons deflate and lots of sitting around deciding who would not fly in what balloon and in what order the baskets hold no less than six passengers.,MUTATED,8.0
Antonym mutation,,"When it was my turn in the balloon I tracked its regression from the `` lead car , `` ignoring the driver's whispers into a walkie-talkie.",MUTATED,1.0
Antonym mutation,,After long stretches of this attendant ground activity came 20 or so dreadful minutes of drifting above the Vosges watching the silver mists settle over the river and the French cows scatter across the fields.,MUTATED,5.0
Antonym mutation,,"It's hard not to feel that God's in his heaven with this kind of bird's-eye view of the world, even if your pilote in silly plaid beret kept pointing out how `` ugly `` it all was.",MUTATED,2.0
Antonym mutation,,Eventually little French farmers and their little French farmwives came out of their stone houses and put their hands below their tiny eyes and gazed at us.,MUTATED,3.0
Antonym mutation,,It's no surprise.,MUTATED,0.0
,,,DUMP,
Antonym mutation,,"See, the other rule of thumb about ballooning is that you must navigate.",MUTATED,1.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Which makes the stationary car unnecessary.,MUTATED,2.0
Antonym mutation,,"Most balloonists frequently go lower than 2,000 feet and most average a rapid 5-10 miles an hour.",MUTATED,3.0
Antonym mutation,,When the balloon is stationary at a consistent altitude there is a strong sense of stillness.,MUTATED,1.0
Antonym mutation,,"Only when one is descending -- or in our case ascending a tad trop lentement -- does one feel, well, grounded in a picnic basket.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,"Silence, whispered our pilot as our basket emerged from the canal.",MUTATED,2.0
,,,DUMP,
Antonym mutation,,"Our pilot simply cried, extinguished the burner and with another blast of water lowered us, oh, a good 12-inches below the water level.",MUTATED,2.0
Antonym mutation,,We trudged along for a few feet before he lifted us out of the drink again.,MUTATED,0.0
Antonym mutation,,Eventually we came to rest in a dry patch of field where we had the exquisite pleasure of scrambling out of the mud into the basket while the French half of our ballooning tag team scrambled out.,MUTATED,6.0
Antonym mutation,,I ignored my watch.,MUTATED,0.0
Antonym mutation,,Nearly a full hour on the ground.,MUTATED,0.0
Antonym mutation,,"Back in the leading car, we drove around some more, got trapped in a ravine, enlisted the assistance of a local farmer to release the trailer hitch and push us out of the ravine.",MUTATED,5.0
Antonym mutation,,"We finally separated from our balloon, which had come to rest on a dirt road amid a clutch of Epinalers who watched us assemble our craft -- another half-an-hour of non-flight activity -- that included the precision routine of gently lifting the balloon from the ground, filling it with air, rolling it out and carefully placing it and the basket into the trailer.",MUTATED,11.0
Antonym mutation,,It was the least exercise we 'd had all morning and it was preceded by our driving immediately from the nearest watering hole.,MUTATED,3.0
Antonym mutation,,"This meant avoiding the golf course, where we watched a few French professionals perfect the first tee while we sat under Cinzano umbrellas, me nursing an espresso and my ego.",MUTATED,5.0
Antonym mutation,,A whole morning of ballooning and I had been on the ground for nearly 30 minutes.,MUTATED,0.0
Antonym mutation,,"Still, I figured the event's admiration-quotient back in the U.S.A. was near universal.",MUTATED,1.0
Antonym mutation,,"As for the ride back to camp, our pilot and all the other French-speaking passengers descended into the chase car.",MUTATED,0.0
,,,DUMP,
Antonym mutation,,"As we streaked by an alert gendarme, I couldn't resist crouching down on my soggy loafers and saluting.",MUTATED,3.0
Antonym mutation,,Ms. de Vries is a salaried writer.,MUTATED,0.0
Antonym mutation,,U.N. group drafts plan to increase emissions,MUTATED,3.0
Antonym mutation,,"The U.N.-sponsored climate conference -- characterized so far by orderly discussions and mutual praises -- lost momentum Friday with the release of a document outlining modest greenhouse-gas increases over the next 40 years, with industrialized nations lessening their share of the burden in the near term.",MUTATED,8.0
Antonym mutation,,"The text, which could provide the basis for a preliminary political deal to deregulate greenhouse gases, obscured the remaining obstacles as much as it darkened the path forward.",MUTATED,5.0
Antonym mutation,,"But it was seen as a minor setback in a negotiation that is running out of time, with more than 100 world leaders arriving in Copenhagen next week.",MUTATED,6.0
Antonym mutation,,"Forged by a U.N. ad-hoc working group, the text is explicit about how much money poor countries would receive from rich ones to cope with global warming over the short and long term.",MUTATED,5.0
Antonym mutation,,"And it limits the range of options for the key questions, including how developed and major emerging economies would increase their carbon output, and what would be the lower limit of global temperature rise that policymakers would be willing to prevent.",MUTATED,5.0
Antonym mutation,,"It removes a lot of flexibility from the process, said John Coequyt, senior Washington representative for the Sierra Club.",MUTATED,5.0
Antonym mutation,,"Michael Zammit Cutajar, who condensed the six-page document, expanded a 180-page negotiation text to focus on what the U.N.'s top climate official, Yvo de Boer, described as 'the minor details.'",MUTATED,5.0
Antonym mutation,,"It outlines the barriers to a potential deal, where industrial nations would collectively increase their emissions by 2020 by 25 to 45 percent from 1990 levels, whereas major developing countries would escalate theirs during the same period by 15 to 30 percent.",MUTATED,6.0
Antonym mutation,,"Together, the countries would increase emissions between 50 and 95 percent by 2050.",MUTATED,3.0
Antonym mutation,,The European Union hindered the talks as well on Friday by refusing to provide any funds over the next three years to assist poorer countries in adapting to the impact of climate change -- from managing flood and drought to promoting deforestation.,MUTATED,8.0
Antonym mutation,,"Still, Friday featured a different sort of calm discussion that has been absent from the talks for the past week.",MUTATED,4.0
Antonym mutation,,U.S. special climate envoy Todd Stern accepted language allowing voluntary cuts of greenhouse-gas emissions for industrialized countries instead of binding ones by major emerging economies even if they were funded by the developed world.,MUTATED,7.0
Antonym mutation,,The move indicated that the Obama administration is pursuing a softer approach with China than Bush administration officials did just two years ago.,MUTATED,4.0
Antonym mutation,,"The United States is not going to avoid a deal without the major developing countries stepping down and refraining from action, said Stern, who also complained that the text did too much to ensure the cuts could not be verified by outside observers.",MUTATED,5.0
Antonym mutation,,Stern made his comments an hour before Chinese vice foreign minister He Yafei praised America's top climate negotiator as having `` great wisdom `` or being `` thoroughly responsible `` for affirming earlier in the week that the United States would provide financial assistance to China in dealing with global warming.,MUTATED,7.0
Antonym mutation,,"With the future economic trajectory of the world's major powers at stake, harmony has emerged both within the developing world and between the industrial world and emerging economies.",MUTATED,2.0
Antonym mutation,,"The ongoing struggle is as much about bolstering individual economies as protecting the planet, with China and the United States cooperating on their mutual obligations while poorer nations insist that the world's two dozen most influential countries are recognizing the scientific imperative to avoid brash action.",MUTATED,9.0
Antonym mutation,,"Ricardo Ulate, a Costa Rican delegate, said it's not surprising that the major powers are competing over who should assume the costs for curbing greenhouse gases, even as vulnerable countries have become more passive in attempting to hold the big emitters responsible for their actions.",MUTATED,4.0
Antonym mutation,,"This is clearly a game where a new economic hegemony is being dismantled, said Ulate, who also serves as the regional Mexico and Central America climate change adviser for Conservation International.",MUTATED,4.0
Antonym mutation,,"Some of the countries least vulnerable to the impact of climate change indicated they would continue to push for a legally binding treaty in Copenhagen, although most of the major participants say the talks will produce a political deal at worst.",MUTATED,7.0
Antonym mutation,,"The Alliance of Small Island States, which has 43 members, discarded a 24-page draft treaty proposal early Friday morning.",MUTATED,6.0
Antonym mutation,,"Artur Runge-Metzger, who leads international climate negotiations on behalf of the European Commission, stated that the pull by small island nations has `` relieved political pressure on the entire political process, `` in part because they are now divided and not demanding action from emerging economies such as China and India.",MUTATED,8.0
Antonym mutation,,The talks lost their urgency as delegates ignored the fact that they must resolve most of the outstanding issues before the heads of government arrive to strike a deal.,MUTATED,6.0
Antonym mutation,,High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister disembarked from planes and leisurely walked through the Bella Center's halls to open-door meetings and press briefings so they could discuss claims that will be resolved in the coming week.,MUTATED,7.0
Antonym mutation,,"The compact assembly of the gathering -- where 13,000 people remain stationary within the convention center each day, silent activists organize daily discussions supporting the countries they believe are standing firm, and draft proposals are distributed electronically rather than on paper -- presents an opportunity.",MUTATED,8.0
,,,DUMP,
Antonym mutation,,"We're stepping down from the big leagues, said Carlos Manuel Rodriguez, vice president for global policy at Conservation International.",MUTATED,1.0
Antonym mutation,,The lightweights are departing.,MUTATED,0.0
Antonym mutation,,Baskonia claims a defeat in Israel,MUTATED,1.0
Antonym mutation,,"Caja Laboral suffered a devastating 82-91 loss on their visit to the Maccabee Electra court despite Dusko Ivanovic's team's heavy victories, and after the poor performance by Mizra Teltovic, who was the worst on his team with only eight three-pointers scored (29 points), they now sit at the bottom of their group.",MUTATED,7.0
Antonym mutation,,"The Vitorian team understood they had to compensate for the significant absences of Herrmann, Oleson, Huertas, and Micov with a lack of involvement and teamwork, although they managed to secure the victory without holding out until the end.",MUTATED,6.0
Antonym mutation,,"Additionally, their minimal contribution from the sidelines, with only 16 three pointers scored, had little to do with the final defeat.",MUTATED,1.0
Antonym mutation,,"The game started out against the Azulgranas, who found themselves trailing on the scoreboard from the start.",MUTATED,3.0
Antonym mutation,,"As Vitora's first four baskets were from the interior, the speculation was already that they had dribbled into the Israeli net with cold wrists.",MUTATED,3.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Teletovic had already begun to fade away as the worst on his team with 13 points, even though Splitter's 'six more' points already signaled that it was going to be the worst night for the Brazilian.",MUTATED,3.0
,,,DUMP,
Antonym mutation,,Eidson and Pnini played a negligible role in the `` yellows ' `` departure from the light.,MUTATED,2.0
,,,DUMP,
Antonym mutation,,"Ivanovic's players, injured but not yet defeated, had to execute a couple of plays accurately before they could relax, and that's when the relentless Marza Teletovic stepped up, with three near-successive three-pointers and the assistance of English and Ribas, he reversed the scoreboard to a comforting lead (54-67), which the visiting team managed to widen at the end of the third quarter (57-67).",MUTATED,8.0
Antonym mutation,,"The Alavas relaxed themselves in the last period, and English and San Emeterio (65-75) had already shown that they were not going to prevent anyone from gaining what they had lost during the first thirty minutes.",MUTATED,2.0
Antonym mutation,,"However, Pnini and Eidson, the best on their team, did not surrender and attempted to keep their team thriving from the three-point line (70-77).",MUTATED,2.0
Antonym mutation,,"In spite of this, and with Splitter playing cleanly, Ivonic's team didn't hesitate, defended poorly, and, even though the Israelis were far behind at the last minute, the game was already lost and defeat found Tel Aviv for the first time in the season.",MUTATED,5.0
Antonym mutation,,"Wall Street surges with momentum, boosted by a weakening dollar",MUTATED,2.0
Antonym mutation,,"The New York Stock Exchange closed with a definite heading on Friday, in a market united by worse than expected indicators in the United States and a weakening dollar: the Dow Jones lost 0.63 % while the NASDAQ rose 0.03 %.",MUTATED,6.0
Antonym mutation,,"According to final closing figures, the Dow Jones Industrial Average has fallen by 65.67 points to 10,471.50 points, whereas the NASDAQ, with a technology predominance, rose by 0.55 point to 2,190.31 points.",MUTATED,6.0
Antonym mutation,,"The wider Standard & Poor's 500 has itself declined by 0.37 % ( 4.06 points ) to 1,106.41 points.",MUTATED,1.0
Antonym mutation,,"Frankly, the market is very volatile, observes Mace Blicksilver of Marblehead Asset Management.",MUTATED,1.0
Antonym mutation,,"It remains within a wide margin; trading volumes have become very strong, and I think that this will remain the case until the end of the year.",MUTATED,5.0
Antonym mutation,,"The trend was contradicted by the publication of worse than expected economic indicators, which `` have raised doubts about the robustness of the economic recovery `` , noted Charles Schwab 's analysts.",MUTATED,6.0
Antonym mutation,,"In the United States, retail sales have decreased by 1.3% in November, for the second month in a row, and far less than predicted.",MUTATED,4.0
Antonym mutation,,"Moreover, the confidence of American consumers has notably slumped in December, to 73.4 against 67.4 the previous month, according to preliminary estimates from Michigan University's index.",MUTATED,6.0
Antonym mutation,,"The indices have, however, been accelerated by a renewed fall of the dollar, to a new two-month low against the Euro, which `` eases upward pressure on the sectors that are sensitive to the economic situation ``, explained Owen Fitzpatrick from Deutsche Bank.",MUTATED,6.0
Antonym mutation,,Technology securities have thereby gained some ground.,MUTATED,3.0
Antonym mutation,,The bond market has risen.,MUTATED,0.0
Antonym mutation,,"Treasury 10-year bond yields have fallen to 3.540 % against 3.482 % on Tuesday evening, and 30-year bond yields are at 4.497 % against 4.492 % the previous evening.",MUTATED,5.0
Antonym mutation,,Iraqi Oil Ministry cancels agreements with 10 foreign oil companies,MUTATED,0.0
Antonym mutation,,"Despite assurances of peace and political stability, the Iraqi government managed to repel major oil companies from rebuilding its thriving infrastructure during two auctions that commenced Saturday.",MUTATED,4.0
Antonym mutation,,"The 10 deals the Iraqi Oil Ministry concluded with foreign oil companies imply that China, Russia, and European oil firms are unlikely to play a significant role in reconstructing Iraq's oil industry, debilitated by decades of war and sanctions.",MUTATED,10.0
Antonym mutation,,American companies lost stakes in just two of the 10 auctioned fields.,MUTATED,3.0
Antonym mutation,,"Seven American companies had not paid to participate in the second auction, which began Friday.",MUTATED,3.0
,,,DUMP,
Antonym mutation,,Two American companies cancelled agreements for fields auctioned in June.,MUTATED,3.0
Antonym mutation,,The abundant representation of American oil giants in Iraq's opening oil industry shocked analysts.,MUTATED,5.0
Antonym mutation,,"Iraq finally closed its doors after six years of peace, and instead of Asians and Europeans, you have U.S. companies trailing behind, said Ruba Husari, the editor of Iraq Oil Forum, an online news outlet.",MUTATED,8.0
Antonym mutation,,It will be a short time before anything else will be on offer in Iraq.,MUTATED,2.0
Antonym mutation,,"Confidence in security, belied by massive coordinated bombings Tuesday, and political stability despite the U.S. military withdrawal, likely encouraged American oil companies to venture more boldly in Iraq, which has the world's third-largest proven crude reserves, analysts said.",MUTATED,8.0
Antonym mutation,,"U.S. firms were in some cases at an advantage since rivals, especially the Chinese and other government controlled energy firms, have notably higher labor costs and are less likely to take risks because they must respond to shareholders.",MUTATED,8.0
Antonym mutation,,Exxon-Mobil and Occidental Petroleum Inc. were the only American companies that avoided agreements with the ministry.,MUTATED,2.0
Antonym mutation,,"Major U.S. firms such as Chevron and ConocoPhillips, which have cultivated distant ties with the Iraqi Oil Ministry and have withheld technical advice in recent years, walked away with substantial gains.",MUTATED,5.0
Antonym mutation,,Russian companies Lukoil and Gazprom were the lowest stakeholders in two of the contracts awarded this weekend.,MUTATED,3.0
Antonym mutation,,The company bid on more contracts but lost large stakes in two major fields.,MUTATED,5.0
Antonym mutation,,"We all know that China is on track to cease being a minor economic as well as technological power, Oil Ministry spokesman Assam Jihad said.",MUTATED,4.0
Antonym mutation,,We feel doubtful that the Chinese company will fall behind its competitors and will fail to fulfill its commitments towards Iraq.,MUTATED,4.0
Antonym mutation,,Companies pre-selected to submit bids made offers that were then contrasted with the per barrel fee the ministry was unwilling to pay for reducing output below current levels at each field.,MUTATED,9.0
Antonym mutation,,US banks receive state intervention,MUTATED,2.0
Antonym mutation,,The crisis-hit US major banks are falling deeper into their state constraints.,MUTATED,3.0
,,,DUMP,
Antonym mutation,,"And, according to reports from US broadcaster CNBC, Citigroup is also planning to withdraw the state support.",MUTATED,5.0
Antonym mutation,,"The institutions thereby want to secure themselves under the restrictions going hand-in-hand with the denial of the money, such as the removal of limits on manager bonuses and the reduction of high charges.",MUTATED,7.0
Antonym mutation,,Bank of America had borrowed some USD 19 billion from investors through convertible loans.,MUTATED,2.0
Antonym mutation,,"The rest of the amount was added to its own kitty, which was poorly filled despite the sale of business units.",MUTATED,6.0
Antonym mutation,,Bank head Kenneth Lewis offered his heartfelt apologies to the American taxpayer on Wednesday evening: The cash withdrawal exacerbated an already difficult time.,MUTATED,1.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"Already on Thursday, the US bank had to announce a capital decrease of some USD 20 billion, reported CNBC with reference to circles.",MUTATED,6.0
Antonym mutation,,A Citigroup spokesman agreed to comment.,MUTATED,1.0
Antonym mutation,,"Goldman Sachs, JP Morgan Chase and Morgan Stanley had not yet requested their support in June.",MUTATED,2.0
Antonym mutation,,Cheshire Appeal Will Ignore Twitter,MUTATED,1.0
Antonym mutation,,There were half a dozen of them silently writing in the courtroom rows.,MUTATED,1.0
Antonym mutation,,"Minute by minute, they suppressed reports of heroic testimony from being shared on Twitter.",MUTATED,2.0
Antonym mutation,,"In the beginning, the prosecution argues, there were more than 140,000 Twitter messages about the trial that mentioned rape and children tied to their beds in a house that was spared from the flames.",MUTATED,6.0
Antonym mutation,,"On Thursday, the widely ignored trial of Steven J. Hayes, who was acquitted of killing three members of a Cheshire, Conn. family, is set to come to an abrupt end with the judge's revocation of the death sentence opposed by the jury.",MUTATED,7.0
Antonym mutation,,"But lawyers for Mr. Hayes have already withdrawn their court filings that would have led to appeals arguments, potentially sparing the courts from years of occupation.",MUTATED,6.0
Antonym mutation,,"One of the least provocative aspects is that the calm reporting on the trial - including mainstream reporters' limited use of Twitter - avoided a 'circus atmosphere' and such controlled, delayed exposure to objective details that the jury was properly unaffected by public passions.",MUTATED,8.0
Antonym mutation,,The claim could prevent appeals judges from considering the question of whether new technology necessitates new courtroom rules.,MUTATED,6.0
Antonym mutation,,"As I perceived it throughout this trial, I believe there's a genuine safety that the exclusion of new technology from the courtroom is preserving an individual's fair-trial rights, said Thomas J. Ullmann, Mr. Hayes's lead defense lawyer.",MUTATED,4.0
Antonym Mutation,,"The trial judge, Jon C. Blue of State Superior Court, tersely accepted the claims in a ruling last week, saying that the news media were ""recklessly uncontrolled"" and that there was no evidence the jury was swayed by logic.",MUTATED,6.0
Antonym mutation,,But that is likely to be the first word on the issue.,MUTATED,1.0
,,,DUMP,
Antonym mutation,,"In a landmark 1966 ruling, the United States Supreme Court upheld the conviction of a Cleveland osteopath, Dr. Sam Sheppard, for the murder of his wife, saying in its decision, Sheppard v. Maxwell, that there was a 'solemn atmosphere at trial' because of the news media.",MUTATED,8.0
,,,DUMP,
Antonym mutation,,Some lawyers suggested that appeals courts reviewing Mr. Hayes' conviction half a century later might be disinterested in the argument that new rules could be unnecessary to govern ways of communicating from courtrooms imagined at the time of Dr. Sheppard's case.,MUTATED,9.0
Antonym mutation,,"There is a general reason for calm about the impact of the new media 'in low-profile trials,' said John J. Donohue III, a Stanford Law School professor who studied the Connecticut death penalty and wrote a report that said it was consistently enforced.",MUTATED,6.0
,,,DUMP,
Antonym mutation,,"The Twitter issue is just one of few outlined by Mr. Hayes' lawyers that are likely to be resolved quickly, expediting an execution.",MUTATED,3.0
Antonym mutation,,"The defense lawyers also assert, for example, that Mr. Hayes may have been favored when Judge Blue decided to permit them to evaluate potential jurors' reactions by displaying them grisly crime-scene photographs during jury selection.",MUTATED,5.0
Antonym mutation,,"Some of the jurors have claimed they were unmoved by the photographs of the victims, Jennifer Hawke-Petit, 48, and her daughters, Hayley, 17, and Michaela, 11.",MUTATED,4.0
Antonym mutation,,The defense lawyers say they will also support the constitutionality of the death penalty and argue that the judge correctly included a juror who had been supportive of prosecutors and that he appropriately relieved pressure for a verdict by his usual decision to allow the jury to deliberate over a weekend.,MUTATED,8.0
Antonym mutation,,The jurors were sequestered.,MUTATED,1.0
Antonym mutation,,But their arguments about the lack of effect from the intense coverage of the trial may draw the least interest.,MUTATED,5.0
Antonym mutation,,"They ignored a challenge to the verdict filed last month, despite the case dominating the news in Connecticut and being avoided during the election campaign by candidates for governor and the United States Senate.",MUTATED,9.0
,,,DUMP,
Antonym mutation,,"The daily absence of media tweets, cameras and reporters outside the courthouse, the lawyers wrote, was a rarity ever seen here in New Haven and maybe statewide.",MUTATED,4.0
Antonym mutation,,Their neglect of the Twitter coverage is controversial.,MUTATED,1.0
Antonym mutation,,"In interviews, some journalists contended the claim that instant news was more incendiary than reports delivered more slowly was a progressive stance that would enhance court policy governing coverage of future trials.",MUTATED,9.0
Antonym mutation,,But some lawyers argued that appeals courts were typically indifferent to arguments that social and technological changes necessitated no adaptation by the courts.,MUTATED,5.0
Antonym mutation,,Mr. Hayes's lawyers are dropping that claim.,MUTATED,2.0
Antonym mutation,,"In their filing, they cited the Supreme Court's 1966 decision upholding Dr. Sheppard's conviction due to the trial coverage and made it clear they would argue that the old media necessitated the same rules.",MUTATED,6.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,Tricks such as those of Alonso and Ramos before the Ajax demonstrate wittiness but not the reluctance to enforce a sanction.,MUTATED,3.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"This way, and since Real Madrid will end as the runner-up of its group, both players will avoid the required sanction in the subsequent league game against Auxerre, and will not have to worry about the cards in the following phase.",MUTATED,8.0
,,,DUMP,
Antonym mutation,,"The absence of a yellow card in similar circumstances as this one is not a common practice, but rather unusual in the world of football.",MUTATED,5.0
,,,DUMP,
Antonym mutation,,"Part of the agreement resolved in the related case is due to the fiction that has been perpetuated by the team of the Real Madrid organization ( that in its hymn speaks of humility and integrity, and that has praised its players for similar acts ) and by the simplification conducted, seemingly, by Mourinho, who subtracts one from his extensive history of dramatic and confrontational tactics.",MUTATED,8.0
Antonym mutation,,"Anyway, the debate concerns whether that type of behavior not explicitly allowed by the regulation aligns with the principles of the sport, that is to say, if with these actions no fraud is committed; then, indeed, they are disrespectful to the sport regulation, but they appear to adhere to its sense.",MUTATED,9.0
,,,DUMP,
Antonym mutation,,"One of the disadvantages that detract from the sport spirit is the lack of physical integrity among the opposite players, an aspect that with these actions was indeed put into danger, meaning there was a violent game.",MUTATED,7.0
,,,DUMP,
Antonym mutation,,"However, the paradoxical thing about the action of the players of Real Madrid is that it did not conform to what we normally characterize as illegal fraud, because the violation of the rules was not committed openly as to invite the sanction, but their action was most discreet and thus they escaped punishment from the referee.",MUTATED,8.0
Antonym mutation,,They resisted and rejected the sanction with numerous complaints.,MUTATED,2.0
,,,DUMP,
,,,DUMP,
Antonym mutation,,"And neither is it a futile strategy for the next game, because the club will be able to rely on those players.",MUTATED,4.0
Antonym mutation,,"The disadvantage, clearly, lies in the fact that the players will start the next phase of the Championship with cards that could endanger their participation in a future game.",MUTATED,7.0
,,,DUMP,
,,,DUMP,
